Lijst,NaamWet,taxongroep,scientificName,scientificNameAuthorship,vernacularName,KenmerkCode,Kenmerk,KenmerkwaardeCode,Kenmerkwaarde,kingdom
Provinciaal belangrijke soorten - Antwerpen,Recurvirostra avosetta,Vogels,Recurvirostra avosetta,NULL,Kluut,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Callophrys rubi,Dagvlinders,Callophrys rubi,NULL,Groentje,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Carterocephalus palaemon,Dagvlinders,Carterocephalus palaemon,NULL,Bont dikkopje,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Hipparchia semele,Dagvlinders,Hipparchia semele,"(Linnaeus, 1758)",Heivlinder,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Melitaea cinxia,Dagvlinders,Melitaea cinxia,NULL,Veldparelmoervlinder,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Phengaris alcon,Dagvlinders,Phengaris alcon,NULL,Gentiaanblauwtje,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Plebejus argus,Dagvlinders,Plebejus argus,NULL,Heideblauwtje,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Aeshna isoceles,Libellen,Aeshna isoceles,NULL,Vroege glazenmaker,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Aeshna juncea,Libellen,Aeshna juncea,NULL,Venglazenmaker,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Brachytron pratense,Libellen,Brachytron pratense,NULL,Glassnijder,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Calopteryx virgo,Libellen,Calopteryx virgo,NULL,Bosbeekjuffer,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Coenagrion lunulatum,Libellen,Coenagrion lunulatum,NULL,Maanwaterjuffer,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Coenagrion pulchellum,Libellen,Coenagrion pulchellum,NULL,Variabele waterjuffer,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Gomphus vulgatissimus,Libellen,Gomphus vulgatissimus,NULL,Beekrombout,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Lestes dryas,Libellen,Lestes dryas,NULL,Tangpantserjuffer,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Leucorrhinia pectoralis,Libellen,Leucorrhinia pectoralis,NULL,Gevlekte witsnuitlibel,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Leucorrhinia rubicunda,Libellen,Leucorrhinia rubicunda,NULL,Noordse witsnuitlibel,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Libellula fulva,Libellen,Libellula fulva,NULL,Bruine korenbout,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Orthetrum coerulescens,Libellen,Orthetrum coerulescens,NULL,Beekoeverlibel,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Sympetrum depressiusculum,Libellen,Sympetrum depressiusculum,NULL,Kempense heidelibel,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Alnicola alnetorum,Paddenstoelen,Alnicola alnetorum,NULL,Rossige elzenzompzwam,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Antwerpen,Camarophyllopsis phaeophylla,Paddenstoelen,Camarophyllopsis phaeophylla,NULL,Donkere wasplaat,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Antwerpen,Clavaria argillacea,Paddenstoelen,Clavaria argillacea,NULL,Heideknotszwam,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Antwerpen,Entoloma ameides,Paddenstoelen,Entoloma ameides,NULL,Zoetgeurende satijnzwam,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Antwerpen,Entoloma bisporigerum,Paddenstoelen,Entoloma bisporigerum,NULL,Tweesporige satijnzwam,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Antwerpen,Entoloma caccabus,Paddenstoelen,Entoloma caccabus,NULL,Ranzige elzensatijnzwam,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Antwerpen,Entoloma politum,Paddenstoelen,Entoloma politum,NULL,Nitreuze elzensatijnzwam,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Antwerpen,Faerberia carbonarium,Paddenstoelen,Faerberia carbonarium,NULL,Brandplekribbelzwam,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Antwerpen,Galerina jaapii,Paddenstoelen,Galerina jaapii,NULL,Witgeringd mosklokje,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Antwerpen,Galerina paludosa,Paddenstoelen,Galerina paludosa,NULL,Vlokkig veenmosklokje,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Antwerpen,Gymnopilus fulgens,Paddenstoelen,Gymnopilus fulgens,NULL,Veenvlamhoed,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Antwerpen,Gymnopilus odini,Paddenstoelen,Gymnopilus odini,NULL,Bosbrandvlamhoed,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Antwerpen,Helvella spadicea,Paddenstoelen,Helvella spadicea,NULL,Nonnenkapkluifzwam,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Antwerpen,Hydnellum compactum,Paddenstoelen,Hydnellum compactum,NULL,Scherpe stekelzwam,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Antwerpen,Hydnellum concrescens,Paddenstoelen,Hydnellum concrescens,NULL,Gezoneerde stekelzwam,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Antwerpen,Hydnellum spongiosipes,Paddenstoelen,Hydnellum spongiosipes,NULL,Fluwelige stekelzwam,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Antwerpen,Hypholoma ericaeoides,Paddenstoelen,Hypholoma ericaeoides,NULL,Gele moeraszwavelkop,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Antwerpen,Inocybe calamistrata,Paddenstoelen,Inocybe calamistrata,NULL,Groenvoetvezelkop,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Antwerpen,Inocybe paludinella,Paddenstoelen,Inocybe paludinella,NULL,Valse satijnvezelkop,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Antwerpen,Inocybe sambucina,Paddenstoelen,Inocybe sambucina,NULL,Witte heidevezelkop,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Antwerpen,Lactarius aspideus,Paddenstoelen,Lactarius aspideus,NULL,Violetvlekkende moerasmelkzwam,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Antwerpen,Lactarius omphaliformis,Paddenstoelen,Lactarius omphaliformis,NULL,Rossige elzenmelkzwam,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Antwerpen,Lactarius trivialis,Paddenstoelen,Lactarius trivialis,NULL,Forse melkzwam,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Antwerpen,Lepiota oreadiformis,Paddenstoelen,Lepiota oreadiformis,NULL,Gladde wolsteelparasolzwam,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Antwerpen,Lyophyllum palustre,Paddenstoelen,Lyophyllum palustre,NULL,Veenmosgrauwkop,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Antwerpen,Mycena megaspora,Paddenstoelen,Mycena megaspora,NULL,Veenmycena,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Antwerpen,Omphalina mutila,Paddenstoelen,Omphalina mutila,NULL,Wit heidetrechtertje,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Antwerpen,Peziza subviolacea,Paddenstoelen,Peziza subviolacea,NULL,Violette brandplekbekerzwam,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Antwerpen,Phellodon confluens,Paddenstoelen,Phellodon confluens,NULL,Wollige stekelzwam,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Antwerpen,Phellodon connatus,Paddenstoelen,Phellodon connatus,NULL,Tengere stekelzwam,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Antwerpen,Phellodon niger,Paddenstoelen,Phellodon niger,NULL,Blauwzwarte stekelzwam,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Antwerpen,Pholiota highlandensis,Paddenstoelen,Pholiota highlandensis,NULL,Brandplekbundelzwam,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Antwerpen,Pholiota myosotis,Paddenstoelen,Pholiota myosotis,NULL,Moerasbundelzwam,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Antwerpen,Rhizina undulata,Paddenstoelen,Rhizina undulata,NULL,Oliebolzwam,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Antwerpen,Russula insignis,Paddenstoelen,Russula insignis,NULL,Verkleurende kamrussula,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Antwerpen,Russula laurocerasi,Paddenstoelen,Russula laurocerasi,NULL,Amandelrussula,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Antwerpen,Russula paludosa,Paddenstoelen,Russula paludosa,NULL,Appelrussula,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Antwerpen,Russula pumila,Paddenstoelen,Russula pumila,NULL,Elzenrussula,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Antwerpen,Russula sanguinaria,Paddenstoelen,Russula sanguinaria,NULL,Bloedrode russula,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Antwerpen,Russula virescens,Paddenstoelen,Russula virescens,NULL,Ruwe russula,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Antwerpen,Sarcodon joeides,Paddenstoelen,Sarcodon joeides,NULL,Avondroodstekelzwam,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Antwerpen,Sarcodon lepidus,Paddenstoelen,Sarcodon lepidus,NULL,Fraaie stekelzwam,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Antwerpen,Sarcodon scabrosus,Paddenstoelen,Sarcodon scabrosus,NULL,Blauwvoetstekelzwam,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Antwerpen,Tricholoma albobrunneum,Paddenstoelen,Tricholoma albobrunneum,NULL,Witbruine ridderzwam,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Antwerpen,Tricholoma columbetta,Paddenstoelen,Tricholoma columbetta,NULL,Witte duifridderzwam,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Antwerpen,Tricholoma imbricatum,Paddenstoelen,Tricholoma imbricatum,NULL,Fijnschubbige ridderzwam,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Antwerpen,Tricholoma portentosum,Paddenstoelen,Tricholoma portentosum,NULL,Glanzende ridderzwam,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Antwerpen,Tricholoma saponaceum,Paddenstoelen,Tricholoma saponaceum,NULL,Zeepzwam,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Antwerpen,Vipera berus,Reptielen,Vipera berus,NULL,Adder,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Agroeca dentigera,Spinnen,Agroeca dentigera,NULL,Tandjesbodemspin,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Araeoncus crassiceps,Spinnen,Araeoncus crassiceps,NULL,Arrogant voorkopje,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Argyroneta aquatica,Spinnen,Argyroneta aquatica,NULL,Waterspin,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Centromerus incilium,Spinnen,Centromerus incilium,NULL,Glad tandpalpje,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Cercidia prominens,Spinnen,Cercidia prominens,NULL,Stekelrugje,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Cheiracanthium erraticum,Spinnen,Cheiracanthium erraticum,NULL,Heidezakspin,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Clubiona frutetorum,Spinnen,Clubiona frutetorum,NULL,Weidezakspin,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Entelecara acuminata,Spinnen,Entelecara acuminata,NULL,Voorkop-struikdwergspin,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Erigonella hiemalis,Spinnen,Erigonella hiemalis,NULL,Putkop-ruwborstje,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Microlinyphia pusilla,Spinnen,Microlinyphia pusilla,NULL,Kleine heidehangmatspin,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Satilatlas britteni,Spinnen,Satilatlas britteni,NULL,Donker dwergstekelpootje,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Silometopus bonessi,Spinnen,Silometopus bonessi,NULL,Hoogveen-groefkopje,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Tibellus oblongus,Spinnen,Tibellus oblongus,NULL,Gewone sprietspin,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Walckenaeria alticeps,Spinnen,Walckenaeria alticeps,NULL,Gehoornd schaduwdubbelkopje,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Zelotes aeneus,Spinnen,Zelotes aeneus,NULL,Rotskampoot,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Zora pardalis,Spinnen,Zora pardalis,NULL,Panterstekelpoot,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Gryllotalpa gryllotalpa,Sprinkhanen,Gryllotalpa gryllotalpa,NULL,Veenmol,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Metrioptera brachyptera,Sprinkhanen,Metrioptera brachyptera,NULL,Heidesabelsprinkhaan,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Omocestus viridulus,Sprinkhanen,Omocestus viridulus,NULL,Wekkertje,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Pseudochorthippus montanus,Sprinkhanen,Pseudochorthippus montanus,NULL,Zompsprinkhaan,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Stethophyma grossum,Sprinkhanen,Stethophyma grossum,NULL,Moerassprinkhaan,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Antwerpen,Apium repens (Jacq.) Lag.,Vaatplanten,Apium repens,(Jacq.) Lag.,Kruipend moerasscherm,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Armeria maritima Willd.,Vaatplanten,Armeria maritima,Willd.,Engels gras,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Baldellia ranunculoides (L.) Parl.,Vaatplanten,Baldellia ranunculoides,(L.) Parl.,Moerasweegbree,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Campanula rotundifolia L.,Vaatplanten,Campanula rotundifolia,L.,Grasklokje,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Carex diandra Schrank,Vaatplanten,Carex diandra,Schrank,Ronde zegge,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Carex dioica L.,Vaatplanten,Carex dioica,L.,Tweehuizige zegge,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Carex hostiana DC.,Vaatplanten,Carex hostiana,DC.,Blonde zegge,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Carex lasiocarpa Ehrh.,Vaatplanten,Carex lasiocarpa,Ehrh.,Draadzegge,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Carex pulicaris L.,Vaatplanten,Carex pulicaris,L.,Vlozegge,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Carex reichenbachii Bonnet,Vaatplanten,Carex reichenbachii,Bonnet,Valse zandzegge,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Cladium mariscus (L.) Pohl,Vaatplanten,Cladium mariscus,(L.) Pohl,Galigaan,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Cochlearia officinalis L.,Vaatplanten,Cochlearia officinalis,L.,Echt lepelblad,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Corynephorus canescens (L.) Beauv.,Vaatplanten,Corynephorus canescens,(L.) Beauv.,Buntgras,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Deschampsia setacea (Huds.) Hack.,Vaatplanten,Deschampsia setacea,(Huds.) Hack.,Moerassmele,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Diphasiastrum tristachyum (Pursh) Holub,Vaatplanten,Diphasiastrum tristachyum,(Pursh) Holub,Kleine wolfsklauw,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Drosera rotundifolia L.,Vaatplanten,Drosera rotundifolia,L.,Ronde zonnedauw,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Eleocharis quinqueflora (F.X. Hartm.) O. Schwartz,Vaatplanten,Eleocharis quinqueflora,(F.X. Hartm.) O. Schwartz,Armbloemige waterbies,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Epipactis palustris (L.) Crantz,Vaatplanten,Epipactis palustris,(L.) Crantz,Moeraswespenorchis,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Equisetum hyemale L.,Vaatplanten,Equisetum hyemale,L.,Schaafstro,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Erica tetralix L.,Vaatplanten,Erica tetralix,L.,Gewone dophei,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Eriophorum angustifolium Honck.,Vaatplanten,Eriophorum angustifolium,Honck.,Veenpluis,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Eriophorum gracile Koch ex Roth,Vaatplanten,Eriophorum gracile,Koch ex Roth,Slank wollegras,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Eriophorum latifolium Hoppe,Vaatplanten,Eriophorum latifolium,Hoppe,Breed wollegras,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Genista anglica L.,Vaatplanten,Genista anglica,L.,Stekelbrem,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Genista tinctoria L.,Vaatplanten,Genista tinctoria,L.,Verfbrem,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Gentiana pneumonanthe L.,Vaatplanten,Gentiana pneumonanthe,L.,Klokjesgentiaan,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Juncus alpinoarticulatus Chaix,Vaatplanten,Juncus alpinoarticulatus,Chaix,Alpenrus,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Juncus tenageia L. f.,Vaatplanten,Juncus tenageia,L. f.,Wijdbloeiende rus,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Leucojum aestivum L.,Vaatplanten,Leucojum aestivum,L.,Zomerklokje,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Liparis loeselii (L.) L.C.M. Rich.,Vaatplanten,Liparis loeselii,(L.) L.C.M. Rich.,Groenknolorchis,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Littorella uniflora (L.) Aschers.,Vaatplanten,Littorella uniflora,(L.) Aschers.,Oeverkruid,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Ludwigia palustris (L.) S. Elliott,Vaatplanten,Ludwigia palustris,(L.) S. Elliott,Waterlepeltje,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Antwerpen,Luronium natans (L.) Rafin.,Vaatplanten,Luronium natans,(L.) Rafin.,Drijvende waterweegbree,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
