Lijst;PublicatieJaar;LaatsteVersie;taxonlijstgroep;NaamWet;NaamNed;taxongroep;NaamWet_interpretatie;Auteur;NaamNed_interpretatie;KenmerkCode;Kenmerk;KenmerkwaardeCode;Kenmerkwaarde
Provinciaal belangrijke soorten - Limburg;2003;0;Broedvogels;Locustella naevia;Sprinkhaanzanger;Vogels;Locustella naevia;NULL;Sprinkhaanzanger;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Broedvogels;Lullula arborea;Boomleeuwerik;Vogels;Lullula arborea;NULL;Boomleeuwerik;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Broedvogels;Milvus migrans;Zwarte wouw;Vogels;Milvus migrans;NULL;Zwarte wouw;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Broedvogels;Oriolus oriolus;Wielewaal;Vogels;Oriolus oriolus;NULL;Wielewaal;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Broedvogels;Pernis apivorus;Wespendief;Vogels;Pernis apivorus;NULL;Wespendief;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Broedvogels;Phoenicurus phoenicurus;Gekraagde roodstaart;Vogels;Phoenicurus phoenicurus;NULL;Gekraagde roodstaart;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Broedvogels;Saxicola torquatus;Roodborsttapuit;Vogels;Saxicola rubicola;NULL;Roodborsttapuit;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Broedvogels;Scolopax rusticola;Houtsnip;Vogels;Scolopax rusticola;NULL;Houtsnip;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Broedvogels;Tyto alba;Kerkuil;Vogels;Tyto alba;NULL;Kerkuil;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Dagvlinders;Apatura iris;Grote weerschijnvlinder;Dagvlinders;Apatura iris;NULL;Grote weerschijnvlinder;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Dagvlinders;Callophrys rubi;Groentje;Dagvlinders;Callophrys rubi;NULL;Groentje;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Dagvlinders;Carterocephalus palaemon;Bont dikkopje;Dagvlinders;Carterocephalus palaemon;NULL;Bont dikkopje;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Dagvlinders;Cupido minimus;Dwergblauwtje;Dagvlinders;Cupido minimus;NULL;Dwergblauwtje;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Dagvlinders;Cyaniris semiargus;Klaverblauwtje;Dagvlinders;Cyaniris semiargus;NULL;Klaverblauwtje;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Dagvlinders;Erynnis tages;Bruin dikkopje;Dagvlinders;Erynnis tages;NULL;Bruin dikkopje;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Dagvlinders;Hesperia comma;Kommavlinder;Dagvlinders;Hesperia comma;NULL;Kommavlinder;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Dagvlinders;Heteropterus morpheus;Spiegeldikkopje;Dagvlinders;Heteropterus morpheus;NULL;Spiegeldikkopje;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Dagvlinders;Hipparchia semele;Heivlinder;Dagvlinders;Hipparchia semele;(Linnaeus, 1758);Heivlinder;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Dagvlinders;Leptidea sinapis;Boswitje;Dagvlinders;Leptidea sinapis;NULL;Boswitje;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Dagvlinders;Limenitis camilla;Kleine ijsvogelvlinder;Dagvlinders;Limenitis camilla;NULL;Kleine ijsvogelvlinder;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Dagvlinders;Melanargia galathea;Dambordje;Dagvlinders;Melanargia galathea;NULL;Dambordje;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Dagvlinders;Melitaea cinxia;Veldparelmoervlinder;Dagvlinders;Melitaea cinxia;NULL;Veldparelmoervlinder;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Dagvlinders;Nymphalis polychloros;Grote vos;Dagvlinders;Nymphalis polychloros;NULL;Grote vos;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Dagvlinders;Phengaris alcon;Gentiaanblauwtje;Dagvlinders;Phengaris alcon;NULL;Gentiaanblauwtje;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Dagvlinders;Plebejus argus;Heideblauwtje;Dagvlinders;Plebejus argus;NULL;Heideblauwtje;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Dagvlinders;Satyrium ilicis;Bruine eikenpage;Dagvlinders;Satyrium ilicis;NULL;Bruine eikenpage;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Libellen;Aeshna isoceles;Vroege glazenmaker;Libellen;Aeshna isoceles;NULL;Vroege glazenmaker;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Libellen;Brachytron pratense;Glassnijder;Libellen;Brachytron pratense;NULL;Glassnijder;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Libellen;Calopteryx virgo;Bosbeekjuffer;Libellen;Calopteryx virgo;NULL;Bosbeekjuffer;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Libellen;Ceriagrion tenellum;Koraaljuffer;Libellen;Ceriagrion tenellum;NULL;Koraaljuffer;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Libellen;Coenagrion hastulatum;Speerwaterjuffer;Libellen;Coenagrion hastulatum;NULL;Speerwaterjuffer;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Libellen;Coenagrion lunulatum;Maanwaterjuffer;Libellen;Coenagrion lunulatum;NULL;Maanwaterjuffer;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Libellen;Coenagrion pulchellum;Variabele waterjuffer;Libellen;Coenagrion pulchellum;NULL;Variabele waterjuffer;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Libellen;Cordulegaster boltonii;Gewone bronlibel;Libellen;Cordulegaster boltonii;NULL;Gewone bronlibel;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Libellen;Cordulia aenea;Smaragdlibel;Libellen;Cordulia aenea;NULL;Smaragdlibel;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Libellen;Gomphus flavipes;Rivierrombout;Libellen;Stylurus flavipes;NULL;Rivierrombout;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Libellen;Gomphus vulgatissimus;Beekrombout;Libellen;Gomphus vulgatissimus;NULL;Beekrombout;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Libellen;Lestes dryas;Tangpantserjuffer;Libellen;Lestes dryas;NULL;Tangpantserjuffer;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Libellen;Lestes virens;Tengere pantserjuffer;Libellen;Lestes virens;NULL;Tengere pantserjuffer;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Libellen;Leucorrhinia dubia;Venwitsnuitlibel;Libellen;Leucorrhinia dubia;NULL;Venwitsnuitlibel;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Libellen;Leucorrhinia pectoralis;Gevlekte witsnuitlibel;Libellen;Leucorrhinia pectoralis;NULL;Gevlekte witsnuitlibel;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Libellen;Leucorrhinia rubicunda;Noordse witsnuitlibel;Libellen;Leucorrhinia rubicunda;NULL;Noordse witsnuitlibel;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Libellen;Libellula fulva;Bruine korenbout;Libellen;Libellula fulva;NULL;Bruine korenbout;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Libellen;Orthetrum coerulescens;Beekoeverlibel;Libellen;Orthetrum coerulescens;NULL;Beekoeverlibel;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Libellen;Somatochlora arctica;Hoogveenglanslibel;Libellen;Somatochlora arctica;NULL;Hoogveenglanslibel;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Libellen;Somatochlora flavomaculata;Gevlekte glanslibel;Libellen;Somatochlora flavomaculata;NULL;Gevlekte glanslibel;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Libellen;Somatochlora metallica;Metaalglanslibel;Libellen;Somatochlora metallica;NULL;Metaalglanslibel;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Libellen;Sympetrum depressiusculum;Kempense heidelibel;Libellen;Sympetrum depressiusculum;NULL;Kempense heidelibel;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Mieren;Anergates atratulus;Woekermier;Mieren;Anergates atratulus;NULL;Woekermier;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Mieren;Formica lusatica;Duinrenmier;Mieren;Formica lusatica;NULL;Duinrenmier;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Mieren;Formica rufa x polyctena;hybride van Formica rufa-complex;Mieren;Formica rufa x polyctena;NULL;Hybride van formica rufa-complex;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Mieren;Formica transkaucasica;Veenmier;Mieren;Formica transkaucasica;NULL;Veenmier;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Mieren;Formicoxenus nitidulus;Glanzende gastmier;Mieren;Formicoxenus nitidulus;NULL;Glanzende gastmier;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Mieren;Lasius jensi;Puntschubmier;Mieren;Lasius jensi;NULL;Puntschubmier;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Mieren;Lasius myops;Kleinoogweidemier;Mieren;Lasius myops;NULL;Kleinoogweidemier;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Mieren;Leptothorax muscorum;Mosslankmier;Mieren;Leptothorax muscorum;NULL;Mosslankmier;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Mieren;Myrmica lonae;Lepelsteekmier;Mieren;Myrmica lonae;NULL;Lepelsteekmier;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Mieren;Myrmica sulcinodis;Heidesteekmier;Mieren;Myrmica sulcinodis;NULL;Heidesteekmier;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Mieren;Polyergus rufescens;Amazonemier;Mieren;Polyergus rufescens;NULL;Amazonemier;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Mieren;Ponera coarctata;Gewone staafmier;Mieren;Ponera coarctata;NULL;Gewone staafmier;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Mieren;Solenopsis fugax;Diefmier;Mieren;Solenopsis fugax;NULL;Diefmier;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Mieren;Strongylognathus testaceus;Sabelmier;Mieren;Strongylognathus testaceus;NULL;Sabelmier;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Mieren;Tapinoma ambiguum;Heidedraaigatje;Mieren;Tapinoma ambiguum;NULL;Heidedraaigatje;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Mieren;Tapinoma erraticum;Mergeldraaigatje;Mieren;Tapinoma erraticum;NULL;Mergeldraaigatje;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Reptielen;Coronella austriaca;Gladde slang;Reptielen;Coronella austriaca;NULL;Gladde slang;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Sprinkhanen;Chorthippus mollis;Snortikker;Sprinkhanen;Chorthippus mollis;NULL;Snortikker;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Sprinkhanen;Ephippiger diurnus;Zadelsprinkhaan;Sprinkhanen;Ephippiger diurnus;NULL;Zadelsprinkhaan;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Sprinkhanen;Gomphocerripus rufus;Rosse sprinkhaan;Sprinkhanen;Gomphocerippus rufus;NULL;Rosse sprinkhaan;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Sprinkhanen;Gryllus campestris;Veldkrekel;Sprinkhanen;Gryllus campestris;NULL;Veldkrekel;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Sprinkhanen;Nemobius sylvestris;Boskrekel;Sprinkhanen;Nemobius sylvestris;NULL;Boskrekel;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Sprinkhanen;Oedipoda caerulescens;Blauwvleugelsprinkhaan;Sprinkhanen;Oedipoda caerulescens;NULL;Blauwvleugelsprinkhaan;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Sprinkhanen;Omocestus rufipes;Zwart wekkertje;Sprinkhanen;Omocestus rufipes;NULL;Zwart wekkertje;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Sprinkhanen;Omocestus viridulus;Wekkertje;Sprinkhanen;Omocestus viridulus;NULL;Wekkertje;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Sprinkhanen;Pseudochorthippus montanus;Zompsprinkhaan;Sprinkhanen;Pseudochorthippus montanus;NULL;Zompsprinkhaan;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Sprinkhanen;Stenobothrus lineatus;Zoemertje;Sprinkhanen;Stenobothrus lineatus;NULL;Zoemertje;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Sprinkhanen;Stenobothrus stigmaticus;Schavertje;Sprinkhanen;Stenobothrus stigmaticus;NULL;Schavertje;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Sprinkhanen;Stethophyma grossum;Moerassprinkhaan;Sprinkhanen;Stethophyma grossum;NULL;Moerassprinkhaan;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Sprinkhanen;Tetrix tenuicornis;Kalkdoorntje;Sprinkhanen;Tetrix tenuicornis;NULL;Kalkdoorntje;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Vaatplanten;Acinos arvensis (Lam.) Dandy;Kleine steentijm;Vaatplanten;Acinos arvensis;(Lam.) Dandy;Kleine steentijm;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Vaatplanten;Actaea spicata L.;Christoffelkruid;Vaatplanten;Actaea spicata;L.;Christoffelkruid;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Vaatplanten;Allium oleraceum L.;Moeslook;Vaatplanten;Allium oleraceum;L.;Moeslook;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Vaatplanten;Anagallis tenella (L.) L.;Teer guichelheil;Vaatplanten;Anagallis tenella;(L.) L.;Teer guichelheil;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Vaatplanten;Anthemis arvensis L.;Valse kamille;Vaatplanten;Anthemis arvensis;L.;Valse kamille;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Vaatplanten;Anthyllis vulneraria L.;Wondklaver;Vaatplanten;Anthyllis vulneraria;L.;Wondklaver;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Vaatplanten;Apium inundatum (L.) Reichenb. f.;Ondergedoken moerasscherm;Vaatplanten;Apium inundatum;(L.) Reichenb. f.;Ondergedoken moerasscherm;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Vaatplanten;Apium repens (Jacq.) Lag.;Kruipend moerasscherm;Vaatplanten;Apium repens;(Jacq.) Lag.;Kruipend moerasscherm;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Vaatplanten;Arabis glabra (L.) Bernh.;Torenkruid;Vaatplanten;Arabis glabra;(L.) Bernh.;Torenkruid;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Vaatplanten;Arnoseris minima (L.) Schweigg. et Körte;Korensla;Vaatplanten;Arnoseris minima;(L.) Schweigg. et Körte;Korensla;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Vaatplanten;Baldellia ranunculoides (L.) Parl.;Moerasweegbree;Vaatplanten;Baldellia ranunculoides;(L.) Parl.;Moerasweegbree;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Vaatplanten;Botrychium lunaria (L.) Swartz;Gelobde maanvaren;Vaatplanten;Botrychium lunaria;(L.) Swartz;Gelobde maanvaren;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Vaatplanten;Briza media L.;Bevertjes;Vaatplanten;Briza media;L.;Bevertjes;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Vaatplanten;Carex hostiana DC.;Blonde zegge;Vaatplanten;Carex hostiana;DC.;Blonde zegge;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Vaatplanten;Carex limosa L.;Slijkzegge;Vaatplanten;Carex limosa;L.;Slijkzegge;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Vaatplanten;Carex muricata L.;Dichte bermzegge;Vaatplanten;Carex muricata;L.;Dichte bermzegge;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Vaatplanten;Carex panicea L.;Blauwe zegge;Vaatplanten;Carex panicea;L.;Blauwe zegge;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Vaatplanten;Carex vulpina L.;Voszegge;Vaatplanten;Carex vulpina;L.;Voszegge;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Vaatplanten;Carum verticillatum (L.) Koch;Kranskarwij;Vaatplanten;Carum verticillatum;(L.) Koch;Kranskarwij;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Vaatplanten;Cephalanthera damasonium (Mill.) Druce;Bleek bosvogeltje;Vaatplanten;Cephalanthera damasonium;(Mill.) Druce;Bleek bosvogeltje;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Vaatplanten;Cicendia filiformis (L.) Delarbre;Draadgentiaan;Vaatplanten;Cicendia filiformis;(L.) Delarbre;Draadgentiaan;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Vaatplanten;Cicuta virosa L.;Waterscheerling;Vaatplanten;Cicuta virosa;L.;Waterscheerling;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Limburg;2003;0;Vaatplanten;Coeloglossum viride (L.) Hartm.;Groene nachtorchis;Vaatplanten;Coeloglossum viride;(L.) Hartm.;Groene nachtorchis;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
