Lijst;PublicatieJaar;LaatsteVersie;taxonlijstgroep;NaamWet;NaamNed;taxongroep;NaamWet_interpretatie;Auteur;NaamNed_interpretatie;KenmerkCode;Kenmerk;KenmerkwaardeCode;Kenmerkwaarde
Vlaams Prioritaire soorten;2014;1;Broedvogels;Limosa limosa;Grutto;Vogels;Limosa limosa;NULL;Grutto;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Broedvogels;Oriolus oriolus;Wielewaal;Vogels;Oriolus oriolus;NULL;Wielewaal;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Broedvogels;Podiceps nigricollis;Geoorde fuut;Vogels;Podiceps nigricollis;NULL;Geoorde fuut;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Dagvlinders;Apatura iris;Grote weerschijnvlinder;Dagvlinders;Apatura iris;NULL;Grote weerschijnvlinder;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Dagvlinders;Cyaniris semiargus;Klaverblauwtje;Dagvlinders;Cyaniris semiargus;NULL;Klaverblauwtje;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Dagvlinders;Erynnis tages;Bruin dikkopje;Dagvlinders;Erynnis tages;NULL;Bruin dikkopje;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Dagvlinders;Euphydryas aurania;Moerasparelmoervlinder;Dagvlinders;Euphydryas aurinia;NULL;Moerasparelmoervlinder;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Dagvlinders;Hesperia comma;Kommavlinder;Dagvlinders;Hesperia comma;NULL;Kommavlinder;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Dagvlinders;Hipparchia semele;Heivlinder;Dagvlinders;Hipparchia semele;(Linnaeus, 1758);Heivlinder;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Dagvlinders;Lasiommata megera;Argusvlinder;Dagvlinders;Lasiommata megera;NULL;Argusvlinder;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Dagvlinders;Melitaea cinxia;Veldparelmoervlinder;Dagvlinders;Melitaea cinxia;NULL;Veldparelmoervlinder;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Dagvlinders;Phengaris alcon;Gentiaanblauwtje;Dagvlinders;Phengaris alcon;NULL;Gentiaanblauwtje;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Dagvlinders;Pyrgus malvae;Aardbeivlinder;Dagvlinders;Pyrgus malvae;NULL;Aardbeivlinder;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Dagvlinders;Pyronia tithonus;Oranje zandoogje;Dagvlinders;Pyronia tithonus;NULL;Oranje zandoogje;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Dagvlinders;Satyrium ilicis;Bruine eikenpage;Dagvlinders;Satyrium ilicis;NULL;Bruine eikenpage;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Libellen;Aeshna isoceles;Vroege glazenmaker;Libellen;Aeshna isoceles;NULL;Vroege glazenmaker;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Libellen;Calopteryx virgo;Bosbeekjuffer;Libellen;Calopteryx virgo;NULL;Bosbeekjuffer;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Libellen;Coenagrion hastulatum;Speerwaterjuffer;Libellen;Coenagrion hastulatum;NULL;Speerwaterjuffer;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Libellen;Coenagrion lunulatum;Maanwaterjuffer;Libellen;Coenagrion lunulatum;NULL;Maanwaterjuffer;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Libellen;Coenagrion pulchellum;Variabele waterjuffer;Libellen;Coenagrion pulchellum;NULL;Variabele waterjuffer;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Libellen;Gomphus vulgatissimus;Beekrombout;Libellen;Gomphus vulgatissimus;NULL;Beekrombout;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Libellen;Leucorrhinia caudalis;Sierlijke witsnuitlibel;Libellen;Leucorrhinia caudalis;NULL;Sierlijke witsnuitlibel;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Libellen;Leucorrhinia pectoralis;Gevlekte witsnuitlibel;Libellen;Leucorrhinia pectoralis;NULL;Gevlekte witsnuitlibel;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Libellen;Somatochlora arctica;Hoogveenglanslibel;Libellen;Somatochlora arctica;NULL;Hoogveenglanslibel;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Libellen;Stylurus flavipes;Rivierrombout;Libellen;Stylurus flavipes;NULL;Rivierrombout;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Libellen;Sympetrum depressiusculum;Kempense heidelibel;Libellen;Sympetrum depressiusculum;NULL;Kempense heidelibel;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Reptielen;Coronella austriaca;Gladde slang;Reptielen;Coronella austriaca;NULL;Gladde slang;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Spinnen;Dolomedes fimbriatus;Gerande oeverspin;Spinnen;Dolomedes fimbriatus;NULL;Gerande oeverspin;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Spinnen;Eresus sandaliatus;Lentevuurspin;Spinnen;Eresus sandaliatus;NULL;Lentevuurspin;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Sprinkhanen;Ephippiger diurnus;Zadelsprinkhaan;Sprinkhanen;Ephippiger diurnus;NULL;Zadelsprinkhaan;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Sprinkhanen;Stenobothrus stigmaticus;Schavertje;Sprinkhanen;Stenobothrus stigmaticus;NULL;Schavertje;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Vaatplanten;Apium repens;Kruipend moerasscherm;Vaatplanten;Apium repens;(Jacq.) Lag.;Kruipend moerasscherm;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Vaatplanten;Bupleurum tenuissimum;Fijn goudscherm;Vaatplanten;Bupleurum tenuissimum;L.;Fijn goudscherm;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Vaatplanten;Carex diandra;Ronde zegge;Vaatplanten;Carex diandra;Schrank;Ronde zegge;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Vaatplanten;Deschampsia setacea;Moerassmele;Vaatplanten;Deschampsia setacea;(Huds.) Hack.;Moerassmele;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Vaatplanten;Diphasiastrum tristachyum;Kleine wolfsklauw;Vaatplanten;Diphasiastrum tristachyum;(Pursh) Holub;Kleine wolfsklauw;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Vaatplanten;Eriophorum gracile;Slank wollegras;Vaatplanten;Eriophorum gracile;Koch ex Roth;Slank wollegras;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Vaatplanten;Gentianella uliginosa;Duingentiaan;Vaatplanten;Gentianella uliginosa;(Willd.) Börner;Duingentiaan;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Vaatplanten;Halimione pedunculata;Gesteelde zoutmelde;Vaatplanten;Halimione pedunculata;(L.) Aell.;Gesteelde zoutmelde;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Vaatplanten;Hammarbya paludosa;Veenmosorchis;Vaatplanten;Hammarbya paludosa;(L.) O. Kuntze;Veenmosorchis;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Vaatplanten;Herminium monorchis;Honingorchis;Vaatplanten;Herminium monorchis;(L.) R. Brown;Honingorchis;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Vaatplanten;Juncus capitatus;Koprus;Vaatplanten;Juncus capitatus;Weigel;Koprus;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Vaatplanten;Liparis loeselii;Groenknolorchis;Vaatplanten;Liparis loeselii;(L.) L.C.M. Rich.;Groenknolorchis;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Vaatplanten;Luronium natans;Drijvende waterweegbree;Vaatplanten;Luronium natans;(L.) Rafin.;Drijvende waterweegbree;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Vaatplanten;Mentha pulegium;Polei;Vaatplanten;Mentha pulegium;L.;Polei;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Vaatplanten;Orchis morio;Harlekijn;Vaatplanten;Orchis morio;L.;Harlekijn;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Vaatplanten;Orchis purpurea;Purperorchis;Vaatplanten;Orchis purpurea;Huds.;Purperorchis;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Vaatplanten;Orobanche rapum-genistae;Grote bremraap;Vaatplanten;Orobanche rapum-genistae;Thuill.;Grote bremraap;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Vaatplanten;Platanthera bifolia;Welriekende nachtorchis;Vaatplanten;Platanthera bifolia;(L.) L.C.M. Rich.;Welriekende nachtorchis;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Vaatplanten;Potamogeton acutifolius;Spits fonteinkruid;Vaatplanten;Potamogeton acutifolius;Link;Spits fonteinkruid;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Vaatplanten;Potamogeton coloratus;Weegbreefonteinkruid;Vaatplanten;Potamogeton coloratus;Hornem.;Weegbreefonteinkruid;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Vaatplanten;Potamogeton compressus;Plat fonteinkruid;Vaatplanten;Potamogeton compressus;L.;Plat fonteinkruid;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Vaatplanten;Ranunculus ololeucos;Witte waterranonkel;Vaatplanten;Ranunculus ololeucos;Lloyd;Witte waterranonkel;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Vaatplanten;Schoenoplectus pungens;Stekende bies;Vaatplanten;Schoenoplectus pungens;(Vahl) Palla;Stekende bies;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Vaatplanten;Schoenoplectus triqueter;Driekantige bies;Vaatplanten;Schoenoplectus triqueter;(L.) Palla;Driekantige bies;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Vaatplanten;Scorzonera humilis;Kleine schorseneer;Vaatplanten;Scorzonera humilis;L.;Kleine schorseneer;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Vaatplanten;Stratiotes aloides;Krabbenscheer;Vaatplanten;Stratiotes aloides;L.;Krabbenscheer;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Vaatplanten;Wahlenbergia hederacea;Klimopklokje;Vaatplanten;Wahlenbergia hederacea;(L.) Reichenb.;Klimopklokje;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Zoogdieren;Castor fiber;Europese bever;Zoogdieren;Castor fiber;NULL;Europese bever;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Zoogdieren;Cricetus cricetus;Europese hamster;Zoogdieren;Cricetus cricetus;NULL;Europese hamster;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Zoogdieren;Crocidura leucodon;Veldspitsmuis;Zoogdieren;Crocidura leucodon;NULL;Veldspitsmuis;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Zoogdieren;Lutra lutra;Europese otter;Zoogdieren;Lutra lutra;NULL;Europese otter;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Zoogdieren;Meles meles;Das;Zoogdieren;Meles meles;NULL;Das;NULL;NULL;NULL;NULL
Vlaams Prioritaire soorten;2014;1;Zoogdieren;Muscardinus avellanarius;Hazelmuis;Zoogdieren;Muscardinus avellanarius;NULL;Hazelmuis;NULL;NULL;NULL;NULL
