Lijst;PublicatieJaar;LaatsteVersie;taxonlijstgroep;NaamWet;NaamNed;taxongroep;NaamWet_interpretatie;Auteur;NaamNed_interpretatie;KenmerkCode;Kenmerk;KenmerkwaardeCode;Kenmerkwaarde
Provinciaal belangrijke soorten - Antwerpen;2010;0;Paddenstoelen;Clavaria argillacea;Heideknotszwam;Paddenstoelen;Clavaria argillacea;NULL;Heideknotszwam;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Paddenstoelen;Entoloma ameides;Zoetgeurende satijnzwam;Paddenstoelen;Entoloma ameides;NULL;Zoetgeurende satijnzwam;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Paddenstoelen;Entoloma bisporigerum;Tweesporige satijnzwam;Paddenstoelen;Entoloma bisporigerum;NULL;Tweesporige satijnzwam;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Paddenstoelen;Entoloma caccabus;Ranzige elzensatijnzwam;Paddenstoelen;Entoloma caccabus;NULL;Ranzige elzensatijnzwam;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Paddenstoelen;Entoloma politum;Nitreuze elzensatijnzwam;Paddenstoelen;Entoloma politum;NULL;Nitreuze elzensatijnzwam;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Paddenstoelen;Faerberia carbonarium;Brandplekribbelzwam;Paddenstoelen;Faerberia carbonarium;NULL;Brandplekribbelzwam;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Paddenstoelen;Galerina jaapii;Witgeringd mosklokje;Paddenstoelen;Galerina jaapii;NULL;Witgeringd mosklokje;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Paddenstoelen;Galerina paludosa;Vlokkig veenmosklokje;Paddenstoelen;Galerina paludosa;NULL;Vlokkig veenmosklokje;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Paddenstoelen;Gymnopilus fulgens;Veenvlamhoed;Paddenstoelen;Gymnopilus fulgens;NULL;Veenvlamhoed;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Paddenstoelen;Gymnopilus odini;Bosbrandvlamhoed;Paddenstoelen;Gymnopilus odini;NULL;Bosbrandvlamhoed;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Paddenstoelen;Helvella spadicea;Nonnenkapkluifzwam;Paddenstoelen;Helvella spadicea;NULL;Nonnenkapkluifzwam;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Paddenstoelen;Hydnellum compactum;Scherpe stekelzwam;Paddenstoelen;Hydnellum compactum;NULL;Scherpe stekelzwam;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Paddenstoelen;Hydnellum concrescens;Gezoneerde stekelzwam;Paddenstoelen;Hydnellum concrescens;NULL;Gezoneerde stekelzwam;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Paddenstoelen;Hydnellum spongiosipes;Fluwelige stekelzwam;Paddenstoelen;Hydnellum spongiosipes;NULL;Fluwelige stekelzwam;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Paddenstoelen;Hypholoma ericaeoides;Gele moeraszwavelkop;Paddenstoelen;Hypholoma ericaeoides;NULL;Gele moeraszwavelkop;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Paddenstoelen;Inocybe calamistrata;Groenvoetvezelkop;Paddenstoelen;Inocybe calamistrata;NULL;Groenvoetvezelkop;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Paddenstoelen;Inocybe paludinella;Valse satijnvezelkop;Paddenstoelen;Inocybe paludinella;NULL;Valse satijnvezelkop;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Paddenstoelen;Inocybe sambucina;Witte heidevezelkop;Paddenstoelen;Inocybe sambucina;NULL;Witte heidevezelkop;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Paddenstoelen;Lactarius aspideus;Violetvlekkende moerasmelkzwam;Paddenstoelen;Lactarius aspideus;NULL;Violetvlekkende moerasmelkzwam;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Paddenstoelen;Lactarius omphaliformis;Rossige elzenmelkzwam;Paddenstoelen;Lactarius omphaliformis;NULL;Rossige elzenmelkzwam;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Paddenstoelen;Lactarius trivialis;Forse melkzwam;Paddenstoelen;Lactarius trivialis;NULL;Forse melkzwam;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Paddenstoelen;Lepiota oreadiformis;Gladde wolsteelparasolzwam;Paddenstoelen;Lepiota oreadiformis;NULL;Gladde wolsteelparasolzwam;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Paddenstoelen;Lyophyllum palustre;Veenmosgrauwkop;Paddenstoelen;Lyophyllum palustre;NULL;Veenmosgrauwkop;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Paddenstoelen;Mycena megaspora;Veenmycena;Paddenstoelen;Mycena megaspora;NULL;Veenmycena;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Paddenstoelen;Omphalina mutila;Wit heidetrechtertje;Paddenstoelen;Omphalina mutila;NULL;Wit heidetrechtertje;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Paddenstoelen;Peziza subviolacea;Violette brandplekbekerzwam;Paddenstoelen;Peziza subviolacea;NULL;Violette brandplekbekerzwam;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Paddenstoelen;Phellodon confluens;Wollige stekelzwam;Paddenstoelen;Phellodon confluens;NULL;Wollige stekelzwam;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Paddenstoelen;Phellodon connatus;Tengere stekelzwam;Paddenstoelen;Phellodon connatus;NULL;Tengere stekelzwam;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Paddenstoelen;Phellodon niger;Blauwzwarte stekelzwam;Paddenstoelen;Phellodon niger;NULL;Blauwzwarte stekelzwam;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Paddenstoelen;Pholiota highlandensis;Brandplekbundelzwam;Paddenstoelen;Pholiota highlandensis;NULL;Brandplekbundelzwam;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Paddenstoelen;Pholiota myosotis;Moerasbundelzwam;Paddenstoelen;Pholiota myosotis;NULL;Moerasbundelzwam;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Paddenstoelen;Rhizina undulata;Oliebolzwam;Paddenstoelen;Rhizina undulata;NULL;Oliebolzwam;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Paddenstoelen;Russula insignis;Verkleurende kamrussula;Paddenstoelen;Russula insignis;NULL;Verkleurende kamrussula;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Paddenstoelen;Russula laurocerasi;Amandelrussula;Paddenstoelen;Russula laurocerasi;NULL;Amandelrussula;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Paddenstoelen;Russula paludosa;Appelrussula;Paddenstoelen;Russula paludosa;NULL;Appelrussula;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Paddenstoelen;Russula pumila;Elzenrussula;Paddenstoelen;Russula pumila;NULL;Elzenrussula;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Paddenstoelen;Russula sanguinaria;Bloedrode russula;Paddenstoelen;Russula sanguinaria;NULL;Bloedrode russula;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Paddenstoelen;Russula virescens;Ruwe russula;Paddenstoelen;Russula virescens;NULL;Ruwe russula;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Paddenstoelen;Sarcodon joeides;Avondroodstekelzwam;Paddenstoelen;Sarcodon joeides;NULL;Avondroodstekelzwam;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Paddenstoelen;Sarcodon lepidus;Fraaie stekelzwam;Paddenstoelen;Sarcodon lepidus;NULL;Fraaie stekelzwam;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Paddenstoelen;Sarcodon scabrosus;Blauwvoetstekelzwam;Paddenstoelen;Sarcodon scabrosus;NULL;Blauwvoetstekelzwam;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Paddenstoelen;Tricholoma albobrunneum;Witbruine ridderzwam;Paddenstoelen;Tricholoma albobrunneum;NULL;Witbruine ridderzwam;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Paddenstoelen;Tricholoma columbetta;Witte duifridderzwam;Paddenstoelen;Tricholoma columbetta;NULL;Witte duifridderzwam;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Paddenstoelen;Tricholoma imbricatum;Fijnschubbige ridderzwam;Paddenstoelen;Tricholoma imbricatum;NULL;Fijnschubbige ridderzwam;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Paddenstoelen;Tricholoma portentosum;Glanzende ridderzwam;Paddenstoelen;Tricholoma portentosum;NULL;Glanzende ridderzwam;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Paddenstoelen;Tricholoma saponaceum;Zeepzwam;Paddenstoelen;Tricholoma saponaceum;NULL;Zeepzwam;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Reptielen;Vipera berus;Adder;Reptielen;Vipera berus;NULL;Adder;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Spinnen;Agroeca dentigera;Tandjesbodemspin;Spinnen;Agroeca dentigera;NULL;Tandjesbodemspin;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Spinnen;Araeoncus crassiceps;Arrogant voorkopje;Spinnen;Araeoncus crassiceps;NULL;Arrogant voorkopje;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Spinnen;Argyroneta aquatica;Waterspin;Spinnen;Argyroneta aquatica;NULL;Waterspin;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Spinnen;Centromerus incilium;Glad tandpalpje;Spinnen;Centromerus incilium;NULL;Glad tandpalpje;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Spinnen;Cercidia prominens;Stekelrugje;Spinnen;Cercidia prominens;NULL;Stekelrugje;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Spinnen;Cheiracanthium erraticum;Heidezakspin;Spinnen;Cheiracanthium erraticum;NULL;Heidezakspin;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Spinnen;Clubiona frutetorum;Weidezakspin;Spinnen;Clubiona frutetorum;NULL;Weidezakspin;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Spinnen;Entelecara acuminata;Voorkop-struikdwergspin;Spinnen;Entelecara acuminata;NULL;Voorkop-struikdwergspin;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Spinnen;Erigonella hiemalis;Putkop-ruwborstje;Spinnen;Erigonella hiemalis;NULL;Putkop-ruwborstje;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Spinnen;Microlinyphia pusilla;Kleine heidehangmatspin;Spinnen;Microlinyphia pusilla;NULL;Kleine heidehangmatspin;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Spinnen;Satilatlas britteni;Donker dwergstekelpootje;Spinnen;Satilatlas britteni;NULL;Donker dwergstekelpootje;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Spinnen;Silometopus bonessi;Hoogveen-groefkopje;Spinnen;Silometopus bonessi;NULL;Hoogveen-groefkopje;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Spinnen;Tibellus oblongus;Gewone sprietspin;Spinnen;Tibellus oblongus;NULL;Gewone sprietspin;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Spinnen;Walckenaeria alticeps;Gehoornd schaduwdubbelkopje;Spinnen;Walckenaeria alticeps;NULL;Gehoornd schaduwdubbelkopje;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Spinnen;Zelotes aeneus;Rotskampoot;Spinnen;Zelotes aeneus;NULL;Rotskampoot;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Spinnen;Zora pardalis;Panterstekelpoot;Spinnen;Zora pardalis;NULL;Panterstekelpoot;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Sprinkhanen;Gryllotalpa gryllotalpa;Veenmol;Sprinkhanen;Gryllotalpa gryllotalpa;NULL;Veenmol;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Sprinkhanen;Metrioptera brachyptera;Heidesabelsprinkhaan;Sprinkhanen;Metrioptera brachyptera;NULL;Heidesabelsprinkhaan;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Sprinkhanen;Omocestus viridulus;Wekkertje;Sprinkhanen;Omocestus viridulus;NULL;Wekkertje;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Sprinkhanen;Pseudochorthippus montanus;Zompsprinkhaan;Sprinkhanen;Pseudochorthippus montanus;NULL;Zompsprinkhaan;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Sprinkhanen;Stethophyma grossum;Moerassprinkhaan;Sprinkhanen;Stethophyma grossum;NULL;Moerassprinkhaan;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Vaatplanten;Apium repens (Jacq.) Lag.;Kruipend moerasscherm;Vaatplanten;Apium repens;(Jacq.) Lag.;Kruipend moerasscherm;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Vaatplanten;Armeria maritima Willd.;Engels gras;Vaatplanten;Armeria maritima;Willd.;Engels gras;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Vaatplanten;Baldellia ranunculoides (L.) Parl.;Moerasweegbree;Vaatplanten;Baldellia ranunculoides;(L.) Parl.;Moerasweegbree;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Vaatplanten;Campanula rotundifolia L.;Grasklokje;Vaatplanten;Campanula rotundifolia;L.;Grasklokje;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Vaatplanten;Carex diandra Schrank;Ronde zegge;Vaatplanten;Carex diandra;Schrank;Ronde zegge;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Vaatplanten;Carex dioica L.;Tweehuizige zegge;Vaatplanten;Carex dioica;L.;Tweehuizige zegge;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Vaatplanten;Carex hostiana DC.;Blonde zegge;Vaatplanten;Carex hostiana;DC.;Blonde zegge;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Vaatplanten;Carex lasiocarpa Ehrh.;Draadzegge;Vaatplanten;Carex lasiocarpa;Ehrh.;Draadzegge;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Vaatplanten;Carex pulicaris L.;Vlozegge;Vaatplanten;Carex pulicaris;L.;Vlozegge;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Vaatplanten;Carex reichenbachii Bonnet;Valse zandzegge;Vaatplanten;Carex reichenbachii;Bonnet;Valse zandzegge;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Antwerpen;2010;0;Vaatplanten;Cladium mariscus (L.) Pohl;Galigaan;Vaatplanten;Cladium mariscus;(L.) Pohl;Galigaan;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
