Lijst,NaamWet,taxongroep,scientificName,scientificNameAuthorship,vernacularName,KenmerkCode,Kenmerk,KenmerkwaardeCode,Kenmerkwaarde,kingdom
Provinciaal belangrijke soorten - Limburg,Hieracium lachenalii C.C. Gmel.,Vaatplanten,Hieracium lachenalii,C.C. Gmel.,Dicht havikskruid,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Limburg,Hypochaeris glabra L.,Vaatplanten,Hypochaeris glabra,L.,Glad biggenkruid,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Limburg,Inula britannica L.,Vaatplanten,Inula britannica,L.,Engelse alant,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Limburg,Isoetes echinospora Durieu,Vaatplanten,Isoetes echinospora,Durieu,Kleine biesvaren,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Limburg,Koeleria macrantha (Ledeb.) Schult.,Vaatplanten,Koeleria macrantha,(Ledeb.) Schult.,Smal fakkelgras,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Limburg,Linum catharticum L.,Vaatplanten,Linum catharticum,L.,Geelhartje,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Limburg,Lithospermum arvense L.,Vaatplanten,Lithospermum arvense,L.,Ruw parelzaad,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Limburg,Lobelia dortmanna L.,Vaatplanten,Lobelia dortmanna,L.,Waterlobelia,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Limburg,Luronium natans (L.) Rafin.,Vaatplanten,Luronium natans,(L.) Rafin.,Drijvende waterweegbree,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Limburg,Luzula luzuloides (Lam.) Dandy et Wilmott,Vaatplanten,Luzula luzuloides,(Lam.) Dandy et Wilmott,Witte veldbies,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Limburg,Lycopodium clavatum L.,Vaatplanten,Lycopodium clavatum,L.,Grote wolfsklauw,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Limburg,Mentha longifolia L.,Vaatplanten,Mentha longifolia,L.,Hertsmunt,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Limburg,Mentha pulegium L.,Vaatplanten,Mentha pulegium,L.,Polei,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Limburg,Mibora minima (L.) Desv.,Vaatplanten,Mibora minima,(L.) Desv.,Dwerggras,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Limburg,Minuartia hybrida (Vill.) Schischkin,Vaatplanten,Minuartia hybrida,(Vill.) Schischkin,Tengere veldmuur,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Limburg,"Moenchia erecta (L.) P. Gaertn., B. Mey. et Scherb.",Vaatplanten,Moenchia erecta,"(L.) P. Gaertn., B. Mey. et Scherb.",Kruismuur,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Limburg,Najas marina L.,Vaatplanten,Najas marina,L.,Groot nimfkruid,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Limburg,Nepeta cataria L.,Vaatplanten,Nepeta cataria,L.,Wild kattenkruid,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Limburg,Nymphoides peltata (S.G. Gmel.) O. Kuntze,Vaatplanten,Nymphoides peltata,(S.G. Gmel.) O. Kuntze,Watergentiaan,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Limburg,Ononis spinosa L.,Vaatplanten,Ononis spinosa,L.,Kattendoorn,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Limburg,Ophrys insectifera L.,Vaatplanten,Ophrys insectifera,L.,Vliegenorchis,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Limburg,Orchis anthropophora (L.) All.,NULL,NULL,NULL,NULL,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Limburg,Orchis mascula (L.) L.,Vaatplanten,Orchis mascula,(L.) L.,Mannetjesorchis,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Limburg,Orchis purpurea Huds.,Vaatplanten,Orchis purpurea,Huds.,Purperorchis,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Limburg,Orchis simia Lam.,Vaatplanten,Orchis simia,Lam.,Aapjesorchis,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Limburg,Orobanche rapum-genistae Thuill.,Vaatplanten,Orobanche rapum-genistae,Thuill.,Grote bremraap,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Limburg,Pedicularis sylvatica L.,Vaatplanten,Pedicularis sylvatica,L.,Heidekartelblad,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Limburg,Peucedanum carvifolia Vill.,Vaatplanten,Peucedanum carvifolia,Vill.,Karwijvarkenskervel,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Limburg,Phegopteris connectilis (Michaux) Watt,Vaatplanten,Phegopteris connectilis,(Michaux) Watt,Smalle beukvaren,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Limburg,Platanthera bifolia (L.) L.C.M. Rich.,Vaatplanten,Platanthera bifolia,(L.) L.C.M. Rich.,Welriekende nachtorchis,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Limburg,Polygala serpyllifolia Hose,Vaatplanten,Polygala serpyllifolia,Hose,Liggende vleugeltjesbloem,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Limburg,Potamogeton alpinus Balb.,Vaatplanten,Potamogeton alpinus,Balb.,Rossig fonteinkruid,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Limburg,Potamogeton gramineus L.,Vaatplanten,Potamogeton gramineus,L.,Ongelijkbladig fonteinkruid,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Limburg,Potamogeton nodosus Poiret,Vaatplanten,Potamogeton nodosus,Poiret,Rivierfonteinkruid,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Limburg,Pulicaria vulgaris Gaertn.,Vaatplanten,Pulicaria vulgaris,Gaertn.,Klein vlooienkruid,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Limburg,Pyrola minor L.,Vaatplanten,Pyrola minor,L.,Klein wintergroen,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Limburg,Rhinanthus angustifolius C.C. Gmel.,Vaatplanten,Rhinanthus angustifolius,C.C. Gmel.,Grote ratelaar,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Limburg,Rosa agrestis Savi,Vaatplanten,Rosa agrestis,Savi,Kraagroos,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Limburg,Rosa micrantha Borrer ex Smith,Vaatplanten,Rosa micrantha,Borrer ex Smith,Kleinbloemige roos,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Limburg,Salvia pratensis L.,Vaatplanten,Salvia pratensis,L.,Veldsalie,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Limburg,Scandix pecten-veneris L.,Vaatplanten,Scandix pecten-veneris,L.,Naaldenkervel,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Limburg,Scheuchzeria palustris L.,Vaatplanten,Scheuchzeria palustris,L.,Veenbloembies,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Limburg,Schoenoplectus lacustris (L.) R. Brown,Vaatplanten,Schoenoplectus lacustris,(L.) R. Brown,Mattenbies,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Limburg,Scorzonera humilis L.,Vaatplanten,Scorzonera humilis,L.,Kleine schorseneer,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Limburg,Sedum sexangulare L.,Vaatplanten,Sedum sexangulare,L.,Zacht vetkruid,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Limburg,Teesdalia nudicaulis (L.) R. Brown,Vaatplanten,Teesdalia nudicaulis,(L.) R. Brown,Klein tasjeskruid,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Limburg,Thymus pulegioides L.,Vaatplanten,Thymus pulegioides,L.,Grote tijm,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Limburg,Trientalis europaea L.,Vaatplanten,Trientalis europaea,L.,Zevenster,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Limburg,Utricularia minor L.,Vaatplanten,Utricularia minor,L.,Klein blaasjeskruid,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Limburg,Veronica triphyllos L.,Vaatplanten,Veronica triphyllos,L.,Handjesereprijs,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Limburg,Vincetoxicum hirundinaria Med.,Vaatplanten,Vincetoxicum hirundinaria,Med.,Witte engbloem,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Limburg,Viola canina L.,Vaatplanten,Viola canina,L.,Hondsviooltje,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - Limburg,Barbus barbus,Vissen,Barbus barbus,NULL,Barbeel,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Carassius carassius,Vissen,Carassius carassius,NULL,Kroeskarper,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Chondrostoma nasus,Vissen,Chondrostoma nasus,NULL,Sneep,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Lampetra planeri,Vissen,Lampetra planeri,NULL,Beekprik,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Leuciscus leuciscus,Vissen,Leuciscus leuciscus,NULL,Serpeling,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Misgurnus fossilis,Vissen,Misgurnus fossilis,NULL,Grote modderkruiper,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Phoxinus phoxinus,Vissen,Phoxinus phoxinus,NULL,Elrits,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Salmo trutta,NULL,NULL,NULL,NULL,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Squalius cephalus,Vissen,Leuciscus cephalus,NULL,Kopvoorn,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Cricetus cricetus,Zoogdieren,Cricetus cricetus,NULL,Europese hamster,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Martes martes,Zoogdieren,Martes martes,NULL,Boommarter,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Meles meles,Zoogdieren,Meles meles,NULL,Das,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Muscardinus avellanarius,Zoogdieren,Muscardinus avellanarius,NULL,Hazelmuis,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Myotis bechsteinii,Zoogdieren,Myotis bechsteinii,NULL,Bechsteins vleermuis,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Myotis dasycneme,Zoogdieren,Myotis dasycneme,NULL,Meervleermuis,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Myotis emarginatus,Zoogdieren,Myotis emarginatus,NULL,Ingekorven vleermuis,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Myotis myotis,Zoogdieren,Myotis myotis,NULL,Vale vleermuis,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Rhinolophus ferrumequinum,Zoogdieren,Rhinolophus ferrumequinum,NULL,Grote hoefijzerneus,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Epidalea calamita,Amfibieën,Epidalea calamita,NULL,Rugstreeppad,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Pelophylax lessonae,Amfibieën,Pelophylax lessonae,"(Camerano, 1882)",Poelkikker,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Anthus pratensis,Vogels,Anthus pratensis,NULL,Graspieper,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Animalia
Provinciaal belangrijke soorten - Limburg,Anthus trivialis,Vogels,Anthus trivialis,NULL,Boompieper,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Bubo bubo,Vogels,Bubo bubo,NULL,Oehoe,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Certhia familiaris,Vogels,Certhia familiaris,NULL,Taigaboomkruiper,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Ciconia ciconia,Vogels,Ciconia ciconia,NULL,Ooievaar,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Circus aeruginosus,Vogels,Circus aeruginosus,NULL,Bruine kiekendief,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Corvus corax,Vogels,Corvus corax,NULL,Raaf,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Crex crex,Vogels,Crex crex,NULL,Kwartelkoning,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Cyanecula svecica,Vogels,Luscinia svecica,NULL,Blauwborst,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Falco peregrinus,Vogels,Falco peregrinus,NULL,Slechtvalk,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Grus grus,Vogels,Grus grus,NULL,Kraanvogel,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Leiopicus medius,Vogels,Dendrocoptes medius,NULL,Middelste bonte specht,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Loxia curvirostra,Vogels,Loxia curvirostra,NULL,Kruisbek,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Luscinia megarhynchos,Vogels,Luscinia megarhynchos,NULL,Nachtegaal,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Animalia
Provinciaal belangrijke soorten - Limburg,Milvus milvus,Vogels,Milvus milvus,NULL,Rode wouw,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Numenius arquata,Vogels,Numenius arquata,NULL,Wulp,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Oenanthe oenanthe,Vogels,Oenanthe oenanthe,NULL,Tapuit,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Animalia
Provinciaal belangrijke soorten - Limburg,Oriolus oriolus,Vogels,Oriolus oriolus,NULL,Wielewaal,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Animalia
Provinciaal belangrijke soorten - Limburg,Parus montanus,Vogels,Poecile montanus,NULL,Matkop,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Animalia
Provinciaal belangrijke soorten - Limburg,Phylloscopus sibilatrix,Vogels,Phylloscopus sibilatrix,NULL,Fluiter,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Animalia
Provinciaal belangrijke soorten - Limburg,Platalea leucorodia,Vogels,Platalea leucorodia,NULL,Lepelaar,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Porzana porzana,Vogels,Porzana porzana,NULL,Porseleinhoen,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Saxicola rubetra,Vogels,Saxicola rubetra,NULL,Paapje,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Animalia
Provinciaal belangrijke soorten - Limburg,Sterna hirundo,Vogels,Sterna hirundo,NULL,Visdief,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Tringa totanus,Vogels,Tringa totanus,NULL,Tureluur,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Animalia
Provinciaal belangrijke soorten - Limburg,Apatura iris,Dagvlinders,Apatura iris,NULL,Grote weerschijnvlinder,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Animalia
Provinciaal belangrijke soorten - Limburg,Colias hyale,Dagvlinders,Colias hyale,NULL,Gele luzernevlinder,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Issoria lathonia,Dagvlinders,Issoria lathonia,NULL,Kleine parelmoervlinder,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Animalia
Provinciaal belangrijke soorten - Limburg,Limenitis camilla,Dagvlinders,Limenitis camilla,NULL,Kleine ijsvogelvlinder,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Animalia
Provinciaal belangrijke soorten - Limburg,Pontia daplidice,Dagvlinders,Pontia daplidice,NULL,Resedawitje,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Thymelicus sylvestris,Dagvlinders,Thymelicus sylvestris,NULL,Geelsprietdikkopje,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Aeshna juncea,Libellen,Aeshna juncea,NULL,Venglazenmaker,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Animalia
Provinciaal belangrijke soorten - Limburg,Brachytron pratense,Libellen,Brachytron pratense,NULL,Glassnijder,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Animalia
Provinciaal belangrijke soorten - Limburg,Calopteryx splendens,Libellen,Calopteryx splendens,NULL,Weidebeekjuffer,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Animalia
Provinciaal belangrijke soorten - Limburg,Coenagrion lunulatum,Libellen,Coenagrion lunulatum,NULL,Maanwaterjuffer,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Animalia
Provinciaal belangrijke soorten - Limburg,Coenagrion pulchellum,Libellen,Coenagrion pulchellum,NULL,Variabele waterjuffer,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Animalia
Provinciaal belangrijke soorten - Limburg,Leucorrhinia caudalis,Libellen,Leucorrhinia caudalis,NULL,Sierlijke witsnuitlibel,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Ophiogomphus cecilia,Libellen,Ophiogomphus cecilia,NULL,Gaffellibel,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Somatochlora flavomaculata,Libellen,Somatochlora flavomaculata,NULL,Gevlekte glanslibel,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Animalia
Provinciaal belangrijke soorten - Limburg,Stylurus flavipes,Libellen,Stylurus flavipes,NULL,Rivierrombout,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Sympetrum danae,Libellen,Sympetrum danae,NULL,Zwarte heidelibel,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Sympetrum flaveolum,Libellen,Sympetrum flaveolum,NULL,Geelvlekheidelibel,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Sympetrum pedemontanum,Libellen,Sympetrum pedemontanum,NULL,Bandheidelibel,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Sympetrum vulgatum,Libellen,Sympetrum vulgatum,NULL,Steenrode heidelibel,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Vertigo moulinsiana,Weekdieren,Vertigo moulinsiana,NULL,Zeggenkorfslak,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Euplagia quadripunctaria,Nachtvlinders,Euplagia quadripunctaria,NULL,Spaanse vlag,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Proserpinus proserpina,Nachtvlinders,Proserpinus proserpina,NULL,Teunisbloempijlstaart,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Anas acuta,Vogels,Anas acuta,NULL,Pijlstaart,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Anas crecca,Vogels,Anas crecca,NULL,Wintertaling,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Anser albifrons,Vogels,Anser albifrons,NULL,Kolgans,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Anser anser,Vogels,Anser anser,NULL,Grauwe gans,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Anser serrirostris,Vogels,Anser serrirostris,NULL,Toendrarietgans,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Aythya ferina,Vogels,Aythya ferina,NULL,Tafeleend,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Aythya fuligula,Vogels,Aythya fuligula,NULL,Kuifeend,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Calidris pugnax,Vogels,Calidris pugnax,NULL,Kemphaan,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Casmerodius albus,Vogels,Ardea alba,NULL,Grote zilverreiger,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Cygnus columbianus,Vogels,Cygnus columbianus,NULL,Kleine zwaan,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Mareca penelope,Vogels,Mareca penelope,NULL,Smient,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Mareca strepera,Vogels,Mareca strepera,NULL,Krakeend,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Spatula clypeata,Vogels,Spatula clypeata,NULL,Slobeend,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Anguis fragilis,Reptielen,Anguis fragilis,NULL,Hazelworm,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Animalia
Provinciaal belangrijke soorten - Limburg,Podarcis muralis,Reptielen,Podarcis muralis,NULL,Muurhagedis,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Zootoca vivipara,Reptielen,Zootoca vivipara,NULL,Levendbarende hagedis,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Animalia
Provinciaal belangrijke soorten - Limburg,Cucujus cinnaberinus,Saproxyle kevers,Cucujus cinnaberinus,NULL,Vermiljoenkever,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Lucanus cervus,Saproxyle kevers,Lucanus cervus,NULL,Vliegend hert,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Dolomedes fimbriatus,Spinnen,Dolomedes fimbriatus,NULL,Gerande oeverspin,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Eresus sandaliatus,Spinnen,Eresus sandaliatus,NULL,Lentevuurspin,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Limburg,Chorthippus mollis,Sprinkhanen,Chorthippus mollis,NULL,Snortikker,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Animalia
Provinciaal belangrijke soorten - Limburg,Metrioptera brachyptera,Sprinkhanen,Metrioptera brachyptera,NULL,Heidesabelsprinkhaan,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Animalia
Provinciaal belangrijke soorten - Limburg,Myrmeleotettix maculatus,Sprinkhanen,Myrmeleotettix maculatus,NULL,Knopsprietje,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Animalia
