Lijst,NaamWet,taxongroep,scientificName,scientificNameAuthorship,vernacularName,KenmerkCode,Kenmerk,KenmerkwaardeCode,Kenmerkwaarde,kingdom
Provinciaal belangrijke soorten - Vlaams-Brabant,Heterogenea asella,Nachtvlinders,Heterogenea asella,NULL,Kleine slakrups,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Vlaams-Brabant,Horisme tersata,Nachtvlinders,Horisme tersata,NULL,Egale bosrankspanner,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Vlaams-Brabant,Lithophane socia,Nachtvlinders,Lithophane socia,NULL,Geelbruine houtuil,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Vlaams-Brabant,Melanthia procellata,Nachtvlinders,Melanthia procellata,NULL,Witvlekbosrankspanner,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Vlaams-Brabant,Mythimna l-album,Nachtvlinders,Mythimna l-album,NULL,Witte-l-uil,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Vlaams-Brabant,Polypogon strigilata,Nachtvlinders,Pechipogo strigilata,NULL,Baardsnuituil,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Vlaams-Brabant,Proserpinus proserpina,Nachtvlinders,Proserpinus proserpina,NULL,Teunisbloempijlstaart,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Vlaams-Brabant,Scopula imitaria,Nachtvlinders,Scopula imitaria,NULL,Ligusterstipspanner,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Vlaams-Brabant,Siona lineata,Nachtvlinders,Siona lineata,NULL,Vals witje,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Vlaams-Brabant,Amanita strobiliformis,Paddenstoelen,Amanita strobiliformis,NULL,Franjeamaniet,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Vlaams-Brabant,Boletus impolitus,Paddenstoelen,Boletus impolitus,NULL,Goudporieboleet,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Vlaams-Brabant,Clavulinopsis corniculata,Paddenstoelen,Clavulinopsis corniculata,NULL,Sikkelkoraalzwam,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Vlaams-Brabant,Cortinarius alcalinophilus,Paddenstoelen,Cortinarius alcalinophilus,NULL,NULL,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Vlaams-Brabant,Cortinarius calochrous,Paddenstoelen,Cortinarius calochrous,NULL,Fraaie gordijnzwam,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Vlaams-Brabant,Cortinarius croceocoeruleus,Paddenstoelen,Cortinarius croceocoeruleus,NULL,Paarse galgordijnzwam,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Vlaams-Brabant,Cortinarius infractus,Paddenstoelen,Cortinarius infractus,NULL,Olijfkleurige gordijnzwam,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Vlaams-Brabant,Cortinarius violaceus,Paddenstoelen,Cortinarius violaceus,NULL,Violette gordijnzwam,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Vlaams-Brabant,Dermoloma cuneifolium,Paddenstoelen,Dermoloma cuneifolium,NULL,Grauwe barsthoed,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Vlaams-Brabant,Dermoloma magicum,Paddenstoelen,Dermoloma magicum,NULL,Verkleurende barsthoed,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Vlaams-Brabant,Disciotis venosa,Paddenstoelen,Disciotis venosa,NULL,Grote aderbekerzwam,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Vlaams-Brabant,Dumontinia tuberosa,Paddenstoelen,Dumontinia tuberosa,NULL,Anemonenbekerzwam,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Vlaams-Brabant,Ganoderma pfeifferi,Paddenstoelen,Ganoderma pfeifferi,NULL,Waslakzwam,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Vlaams-Brabant,Geoglossum fallax,Paddenstoelen,Geoglossum fallax,NULL,Fijngeschubde aardtong,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Vlaams-Brabant,Geoglossum umbratile,Paddenstoelen,Geoglossum umbratile,NULL,Slanke aardtong,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Vlaams-Brabant,Gyroporus castaneus,Paddenstoelen,Gyroporus castaneus,NULL,Kaneelboleet,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Vlaams-Brabant,Hygrocybe flavipes,Paddenstoelen,Hygrocybe flavipes,NULL,Geelvoetwasplaat,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Vlaams-Brabant,Hygrocybe irrigata,Paddenstoelen,Hygrocybe irrigata,NULL,Grauwe wasplaat,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Vlaams-Brabant,Hygrocybe laeta,Paddenstoelen,Hygrocybe laeta,NULL,Slijmwasplaat,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Vlaams-Brabant,Hygrocybe psittacina,Paddenstoelen,Hygrocybe psittacina,NULL,Papegaaizwammetje,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Vlaams-Brabant,Inonotus hispidus,Paddenstoelen,Inonotus hispidus,NULL,Ruige weerschijnzwam,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Vlaams-Brabant,Lacatarius evosmus,Paddenstoelen,Lactarius evosmus,NULL,Vaaggegordelde melkzwam,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Vlaams-Brabant,Lactarius azonites,Paddenstoelen,Lactarius azonites,NULL,Bleke fluweelmelkzwam,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Vlaams-Brabant,Lactarius lilacinus,Paddenstoelen,Lactarius lilacinus,NULL,Lila melkzwam,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Vlaams-Brabant,Phellodon niger,Paddenstoelen,Phellodon niger,NULL,Blauwzwarte stekelzwam,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Vlaams-Brabant,Russula melzeri,Paddenstoelen,Russula melzeri,NULL,Pluche russula,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Vlaams-Brabant,Russula pseudointegra,Paddenstoelen,Russula pseudointegra,NULL,Kleibosrussula,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Vlaams-Brabant,Russula solaris,Paddenstoelen,Russula solaris,NULL,Zonnerussula,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Vlaams-Brabant,Sarcoscypha coccinea,Paddenstoelen,Sarcoscypha coccinea,NULL,Rode kelkzwam,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Vlaams-Brabant,Trichoglossum hirsutum,Paddenstoelen,Trichoglossum hirsutum,NULL,Ruige aardtong,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Vlaams-Brabant,Xerocomus pelletieri,Paddenstoelen,Xerocomus pelletieri,NULL,Goudplaatzwam,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,
Provinciaal belangrijke soorten - Vlaams-Brabant,Lucanus cervus,Saproxyle kevers,Lucanus cervus,NULL,Vliegend hert,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Vlaams-Brabant,Centromerus incilium,Spinnen,Centromerus incilium,NULL,Glad tandpalpje,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Vlaams-Brabant,Cheiracanthium punctorium,Spinnen,Cheiracanthium punctorium,NULL,Grote bermzakspin,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Vlaams-Brabant,Clubiona caerulescens,Spinnen,Clubiona caerulescens,NULL,Glanzende zakspin,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Vlaams-Brabant,Coelotes terrestris,Spinnen,Coelotes terrestris,NULL,Gewone bostrechterspin,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Vlaams-Brabant,Episinus truncatus,Spinnen,Episinus truncatus,NULL,Egale kabelspin,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Vlaams-Brabant,Heliophanus aeneus,Spinnen,Heliophanus aeneus,NULL,Rechte blinker,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Vlaams-Brabant,Maro sublestus,Spinnen,Maro sublestus,NULL,Zeldzame dwergspin,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Vlaams-Brabant,Marpissa pomatia,Spinnen,Marpissa pomatia,NULL,Scherpe marpissa,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Vlaams-Brabant,Micrommata virescens,Spinnen,Micrommata virescens,NULL,Groene jachtspin,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Vlaams-Brabant,Neon valentulus,Spinnen,Neon valentulus,NULL,Donkere neon,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Vlaams-Brabant,Neriene emphana,Spinnen,Neriene emphana,NULL,Langpalp-hangmatspin,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Vlaams-Brabant,Neriene hammeni,Spinnen,Neriene hammeni,NULL,Van der hammens hangmatspin,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Vlaams-Brabant,Ozyptila scabricula,Spinnen,Ozyptila scabricula,NULL,Mierbodemkrabspin,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Vlaams-Brabant,Pardosa saltans,Spinnen,Pardosa saltans,NULL,Zwarthandboswolfspin,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Vlaams-Brabant,Phrurolithus minimus,Spinnen,Phrurolithus minimus,NULL,Kleine fruroliet,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Vlaams-Brabant,Pistius truncatus,Spinnen,Pistius truncatus,NULL,Stompe krabspin,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Vlaams-Brabant,Robertus arundineti,Spinnen,Robertus arundineti,NULL,Moeras-bodemkogelspin,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Vlaams-Brabant,Rugathodes instabilis,Spinnen,Rugathodes instabilis,NULL,Moeraskogelspin,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Vlaams-Brabant,Sibianor aurocinctus,Spinnen,Sibianor aurocinctus,NULL,Dikpootspringspin,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Vlaams-Brabant,Singa hamata,Spinnen,Singa hamata,NULL,Bonte pyamaspin,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Vlaams-Brabant,Theridiosoma gemmosum,Spinnen,Theridiosoma gemmosum,NULL,Moeraspareltje,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Vlaams-Brabant,Walckenaeria corniculans,Spinnen,Walckenaeria corniculans,NULL,Harig knobbelsierkopje,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Vlaams-Brabant,Xysticus luctuosus,Spinnen,Xysticus luctuosus,NULL,Woud-struikkrabspin,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Vlaams-Brabant,Zelotes pedestris,Spinnen,Zelotes pedestris,NULL,Gewone kampoot,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Vlaams-Brabant,Gomphocerippus rufus,Sprinkhanen,Gomphocerippus rufus,NULL,Rosse sprinkhaan,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - Vlaams-Brabant,Tetrix tenuicornis,Sprinkhanen,Tetrix tenuicornis,NULL,Kalkdoorntje,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
