Lijst;PublicatieJaar;LaatsteVersie;taxonlijstgroep;NaamWet;NaamNed;taxongroep;NaamWet_interpretatie;Auteur;NaamNed_interpretatie;KenmerkCode;Kenmerk;KenmerkwaardeCode;Kenmerkwaarde
Soortenmeetnetten;2014;1;libellen;Coenagrion hastulatum;speerwaterjuffer;Libellen;Coenagrion hastulatum;NULL;Speerwaterjuffer;MT;Type monitoring;MNI;Meetnet (integraal)
Soortenmeetnetten;2014;1;libellen;Coenagrion lunulatum;maanwaterjuffer;Libellen;Coenagrion lunulatum;NULL;Maanwaterjuffer;MT;Type monitoring;MNI;Meetnet (integraal)
Soortenmeetnetten;2014;1;libellen;Coenagrion pulchellum;variabele waterjuffer;Libellen;Coenagrion pulchellum;NULL;Variabele waterjuffer;MT;Type monitoring;MNS;Meetnet (steekproef)
Soortenmeetnetten;2014;1;libellen;Gomphus flavipes;rivierrombout;Libellen;Stylurus flavipes;NULL;Rivierrombout;MT;Type monitoring;MNS;Meetnet (steekproef)
Soortenmeetnetten;2014;1;libellen;Gomphus vulgatissimus;beekrombout;Libellen;Gomphus vulgatissimus;NULL;Beekrombout;MT;Type monitoring;MNI;Meetnet (integraal)
Soortenmeetnetten;2014;1;libellen;Leucorrhinia caudalis;sierlijke witsnuitlibel;Libellen;Leucorrhinia caudalis;NULL;Sierlijke witsnuitlibel;MT;Type monitoring;MNI;Meetnet (integraal)
Soortenmeetnetten;2014;1;libellen;Leucorrhinia pectoralis;gevlekte witsnuitlibel;Libellen;Leucorrhinia pectoralis;NULL;Gevlekte witsnuitlibel;MT;Type monitoring;MNI;Meetnet (integraal)
Soortenmeetnetten;2014;1;libellen;Somatochlora arctica;hoogveenglanslibel;Libellen;Somatochlora arctica;NULL;Hoogveenglanslibel;MT;Type monitoring;MNI;Meetnet (integraal)
Soortenmeetnetten;2014;1;libellen;Sympetrum depressiusculum;kempense heidelibel;Libellen;Sympetrum depressiusculum;NULL;Kempense heidelibel;MT;Type monitoring;MNI;Meetnet (integraal)
Soortenmeetnetten;2014;1;mollusken;Anisus (Disculifer) vorticulus;platte schijfhoren;Weekdieren;Anisus (Disculifer) vorticulus;NULL;Platte schijfhoren;MT;Type monitoring;IS;Inhaalslag
Soortenmeetnetten;2014;1;mollusken;Helix pomatia;wijngaardslak;Weekdieren;Helix pomatia;NULL;Wijngaardslak;MT;Type monitoring;LW;Losse waarnemingen
Soortenmeetnetten;2014;1;mollusken;Unio crassus;Bataafse stroommossel;Weekdieren;Unio crassus;NULL;Bataafse stroommossel;MT;Type monitoring;IS;Inhaalslag
Soortenmeetnetten;2014;1;mollusken;Vertigo angustior;nauwe korfslak;Weekdieren;Vertigo angustior;NULL;Nauwe korfslak;MT;Type monitoring;IS;Inhaalslag
Soortenmeetnetten;2014;1;mollusken;Vertigo moulinsiana;zeggekorfslak;Weekdieren;Vertigo moulinsiana;NULL;Zeggenkorfslak;MT;Type monitoring;IS;Inhaalslag
Soortenmeetnetten;2014;1;nachtvlinders;Euplagia quadripunctaria;Spaanse vlag;Nachtvlinders;Euplagia quadripunctaria;NULL;Spaanse vlag;MT;Type monitoring;LW;Losse waarnemingen
Soortenmeetnetten;2014;1;nachtvlinders;Proserpinus proserpina;teunisbloempijlstaart;Nachtvlinders;Proserpinus proserpina;NULL;Teunisbloempijlstaart;MT;Type monitoring;LW;Losse waarnemingen
Soortenmeetnetten;2014;1;overige;Cucujus cinnaberinus;vermiljoenkever;Saproxyle kevers;Cucujus cinnaberinus;NULL;Vermiljoenkever;MT;Type monitoring;IS;Inhaalslag
Soortenmeetnetten;2014;1;overige;Dolomedes fimbriatus;gerande oeverspin;Spinnen;Dolomedes fimbriatus;NULL;Gerande oeverspin;MT;Type monitoring;IS;Inhaalslag
Soortenmeetnetten;2014;1;overige;Elater ferrugineus;roestbruine kniptor;Kevers;Elater ferrugineus;NULL;Roestbruine kniptor;MT;Type monitoring;MNS;Meetnet (steekproef)
Soortenmeetnetten;2014;1;overige;Ephippiger ephippiger;zadelsprinkhaan;Sprinkhanen;Ephippiger diurnus;NULL;Zadelsprinkhaan;MT;Type monitoring;MNI;Meetnet (integraal)
Soortenmeetnetten;2014;1;overige;Eresus sandaliatus;lentevuurspin;Spinnen;Eresus sandaliatus;NULL;Lentevuurspin;MT;Type monitoring;MNI;Meetnet (integraal)
Soortenmeetnetten;2014;1;overige;Lucanus cervus;vliegend hert;Saproxyle kevers;Lucanus cervus;NULL;Vliegend hert;MT;Type monitoring;MNI;Meetnet (integraal)
Soortenmeetnetten;2014;1;overige;Osmoderma eremita;juchtleerkever;Saproxyle kevers;Osmoderma eremita;NULL;Juchtleerkever;MT;Type monitoring;LW;Losse waarnemingen
Soortenmeetnetten;2014;1;overige;Stenobothrus stigmaticus;schavertje;Sprinkhanen;Stenobothrus stigmaticus;NULL;Schavertje;MT;Type monitoring;MNI;Meetnet (integraal)
Soortenmeetnetten;2014;1;planten;Apium repens;kruipend moerasscherm;Vaatplanten;Apium repens;(Jacq.) Lag.;Kruipend moerasscherm;MT;Type monitoring;MNI;Meetnet (integraal)
Soortenmeetnetten;2014;1;planten;Baldellia ranunculoides;moerasweegbree;Vaatplanten;Baldellia ranunculoides;(L.) Parl.;Moerasweegbree;MT;Type monitoring;LW;Losse waarnemingen
Soortenmeetnetten;2014;1;planten;Bupleurum tenuissimum;fijn goudscherm;Vaatplanten;Bupleurum tenuissimum;L.;Fijn goudscherm;MT;Type monitoring;MNI;Meetnet (integraal)
Soortenmeetnetten;2014;1;planten;Carex diandra;ronde zegge;Vaatplanten;Carex diandra;Schrank;Ronde zegge;MT;Type monitoring;MNI;Meetnet (integraal)
Soortenmeetnetten;2014;1;planten;Carex trinervis;drienervige zegge;Vaatplanten;Carex trinervis;Degl.;Drienervige zegge;MT;Type monitoring;LW;Losse waarnemingen
Soortenmeetnetten;2014;1;planten;Cladina spp.;rendiermos;Korstmossen;Cladonia arbuscula;(Wallr.) Flot.;Gebogen rendiermos;MT;Type monitoring;HM;Synergie (habitatmonitoring)
Soortenmeetnetten;2014;1;planten;Cladina spp.;rendiermos;Korstmossen;Cladonia ciliata;Stirt.;Sierlijk rendiermos;MT;Type monitoring;HM;Synergie (habitatmonitoring)
Soortenmeetnetten;2014;1;planten;Cladina spp.;rendiermos;Korstmossen;Cladonia portentosa;(Dufour) Coem.;Open rendiermos;MT;Type monitoring;HM;Synergie (habitatmonitoring)
Soortenmeetnetten;2014;1;planten;Cladina spp.;rendiermos;Korstmossen;Cladonia rangiferina;(L.) F.H. Wigg.;Echt rendiermos;MT;Type monitoring;HM;Synergie (habitatmonitoring)
Soortenmeetnetten;2014;1;planten;Cladina spp.;rendiermos;Korstmossen;Cladonia rangiformis;Hoffm.;Vals rendiermos;MT;Type monitoring;HM;Synergie (habitatmonitoring)
Soortenmeetnetten;2014;1;planten;Cladina spp.;rendiermos;Korstmossen;Cladonia stellaris;(Opiz) Pouzar & Vezda;Kerststukjesrendiermos;MT;Type monitoring;HM;Synergie (habitatmonitoring)
Soortenmeetnetten;2014;1;planten;Dactylorhiza sphagnicola;veenmosorchis;Vaatplanten;Hammarbya paludosa;(L.) O. Kuntze;Veenmosorchis;MT;Type monitoring;MNI;Meetnet (integraal)
Soortenmeetnetten;2014;1;planten;Deschampsia setacea;moerassmele;Vaatplanten;Deschampsia setacea;(Huds.) Hack.;Moerassmele;MT;Type monitoring;MNI;Meetnet (integraal)
Soortenmeetnetten;2014;1;planten;Diphasiastrum tristachyum;kleine wolfsklauw;Vaatplanten;Diphasiastrum tristachyum;(Pursh) Holub;Kleine wolfsklauw;MT;Type monitoring;MNI;Meetnet (integraal)
Soortenmeetnetten;2014;1;planten;Eriophorum gracile;slank wollegras;Vaatplanten;Eriophorum gracile;Koch ex Roth;Slank wollegras;MT;Type monitoring;MNI;Meetnet (integraal)
Soortenmeetnetten;2014;1;planten;Gentianella uliginosa;duingentiaan;Vaatplanten;Gentianella uliginosa;(Willd.) Börner;Duingentiaan;MT;Type monitoring;MNI;Meetnet (integraal)
Soortenmeetnetten;2014;1;planten;Halimione pedunculata;gesteelde zoutmelde;Vaatplanten;Halimione pedunculata;(L.) Aell.;Gesteelde zoutmelde;MT;Type monitoring;MNI;Meetnet (integraal)
Soortenmeetnetten;2014;1;planten;Hamatocaulis vernicosus;geel schorpioenmos;Bladmossen;Hamatocaulis vernicosus;(Mitt.) Hedenäs;Geel schorpioenmos;MT;Type monitoring;LW;Losse waarnemingen
Soortenmeetnetten;2014;1;planten;Herminium monorchis;honingorchis;Vaatplanten;Herminium monorchis;(L.) R. Brown;Honingorchis;MT;Type monitoring;MNI;Meetnet (integraal)
Soortenmeetnetten;2014;1;planten;Juncus capitatus;koprus;Vaatplanten;Juncus capitatus;Weigel;Koprus;MT;Type monitoring;MNI;Meetnet (integraal)
Soortenmeetnetten;2014;1;planten;Leucobryum glaucum;kussentjesmos;Bladmossen;Leucobryum glaucum;(Hedw.) Ångstr.;Kussentjesmos;MT;Type monitoring;HM;Synergie (habitatmonitoring)
Soortenmeetnetten;2014;1;planten;Liparis loeselii;groenknolorchis;Vaatplanten;Liparis loeselii;(L.) L.C.M. Rich.;Groenknolorchis;MT;Type monitoring;MNI;Meetnet (integraal)
Soortenmeetnetten;2014;1;planten;Luronium natans;drijvende waterweegbree;Vaatplanten;Luronium natans;(L.) Rafin.;Drijvende waterweegbree;MT;Type monitoring;MNI;Meetnet (integraal)
Soortenmeetnetten;2014;1;planten;Lycopodiaceae;wolfsklauwen;Vaatplanten;Diphasiastrum tristachyum;(Pursh) Holub;Kleine wolfsklauw;MT;Type monitoring;LW;Losse waarnemingen
Soortenmeetnetten;2014;1;planten;Lycopodiaceae;wolfsklauwen;Vaatplanten;Huperzia selago;(L.) Bernh. ex Schrank et C.F.P. Mart.;Dennenwolfsklauw;MT;Type monitoring;LW;Losse waarnemingen
Soortenmeetnetten;2014;1;planten;Lycopodiaceae;wolfsklauwen;Vaatplanten;Lycopodiella inundata;(L.) Holub;Moeraswolfsklauw;MT;Type monitoring;LW;Losse waarnemingen
Soortenmeetnetten;2014;1;planten;Lycopodiaceae;wolfsklauwen;Vaatplanten;Lycopodium annotinum;L.;Stekende wolfsklauw;MT;Type monitoring;LW;Losse waarnemingen
Soortenmeetnetten;2014;1;planten;Lycopodiaceae;wolfsklauwen;Vaatplanten;Lycopodium clavatum;L.;Grote wolfsklauw;MT;Type monitoring;LW;Losse waarnemingen
Soortenmeetnetten;2014;1;planten;Mentha pulegium;polei;Vaatplanten;Mentha pulegium;L.;Polei;MT;Type monitoring;MNI;Meetnet (integraal)
Soortenmeetnetten;2014;1;planten;Orchis morio;harlekijn;Vaatplanten;Orchis morio;L.;Harlekijn;MT;Type monitoring;MNI;Meetnet (integraal)
Soortenmeetnetten;2014;1;planten;Orchis purpurea;purperorchis;Vaatplanten;Orchis purpurea;Huds.;Purperorchis;MT;Type monitoring;MNI;Meetnet (integraal)
Soortenmeetnetten;2014;1;planten;Orobanche rapum-genistae;grote bremraap;Vaatplanten;Orobanche rapum-genistae;Thuill.;Grote bremraap;MT;Type monitoring;MNI;Meetnet (integraal)
Soortenmeetnetten;2014;1;planten;Pilularia globulifera;pilvaren;Vaatplanten;Pilularia globulifera;L.;Pilvaren;MT;Type monitoring;LW;Losse waarnemingen
Soortenmeetnetten;2014;1;planten;Platanthera bifolia;welriekende nachtorchis;Vaatplanten;Platanthera bifolia;(L.) L.C.M. Rich.;Welriekende nachtorchis;MT;Type monitoring;MNI;Meetnet (integraal)
Soortenmeetnetten;2014;1;planten;Potamogeton acutifolius;spits fonteinkruid;Vaatplanten;Potamogeton acutifolius;Link;Spits fonteinkruid;MT;Type monitoring;MNI;Meetnet (integraal)
Soortenmeetnetten;2014;1;planten;Potamogeton coloratus;weegbreefonteinkruid;Vaatplanten;Potamogeton coloratus;Hornem.;Weegbreefonteinkruid;MT;Type monitoring;MNI;Meetnet (integraal)
Soortenmeetnetten;2014;1;planten;Potamogeton compressus;plat fonteinkruid;Vaatplanten;Potamogeton compressus;L.;Plat fonteinkruid;MT;Type monitoring;MNI;Meetnet (integraal)
Soortenmeetnetten;2014;1;planten;Ranunculus ololeucos;witte waterranonkel;Vaatplanten;Ranunculus ololeucos;Lloyd;Witte waterranonkel;MT;Type monitoring;MNI;Meetnet (integraal)
Soortenmeetnetten;2014;1;planten;Scirpus pungens;stekende bies;Vaatplanten;Scirpus pungens;NULL;Stekende bies;MT;Type monitoring;MNI;Meetnet (integraal)
Soortenmeetnetten;2014;1;planten;Scirpus triqueter;driekantige bies;Vaatplanten;Scirpus triqueter;NULL;Driekantige bies;MT;Type monitoring;MNI;Meetnet (integraal)
Soortenmeetnetten;2014;1;planten;Scorzonera humilis;kleine schorseneer;Vaatplanten;Scorzonera humilis;L.;Kleine schorseneer;MT;Type monitoring;MNI;Meetnet (integraal)
Soortenmeetnetten;2014;1;planten;Sphagnum spp.;veenmos;Bladmossen;Sphagnum affine;Renauld & Cardot;Kamveenmos;MT;Type monitoring;HM;Synergie (habitatmonitoring)
Soortenmeetnetten;2014;1;planten;Sphagnum spp.;veenmos;Bladmossen;Sphagnum angustifolium;(C.E.O.Jensen ex Russow) C.E.O.Jensen;Smalbladig veenmos;MT;Type monitoring;HM;Synergie (habitatmonitoring)
Soortenmeetnetten;2014;1;planten;Sphagnum spp.;veenmos;Bladmossen;Sphagnum auriculatum;Schimp.;Geoord veenmos;MT;Type monitoring;HM;Synergie (habitatmonitoring)
Soortenmeetnetten;2014;1;planten;Sphagnum spp.;veenmos;Bladmossen;Sphagnum capillifolium;(Ehrh.) Hedw.;Stijf veenmos;MT;Type monitoring;HM;Synergie (habitatmonitoring)
Soortenmeetnetten;2014;1;planten;Sphagnum spp.;veenmos;Bladmossen;Sphagnum compactum;Lam. & DC.;Kussentjesveenmos;MT;Type monitoring;HM;Synergie (habitatmonitoring)
Soortenmeetnetten;2014;1;planten;Sphagnum spp.;veenmos;Bladmossen;Sphagnum contortum;Schultz;Trilveenveenmos;MT;Type monitoring;HM;Synergie (habitatmonitoring)
Soortenmeetnetten;2014;1;planten;Sphagnum spp.;veenmos;Bladmossen;Sphagnum cuspidatum;Ehrh. ex Hoffm.;Waterveenmos;MT;Type monitoring;HM;Synergie (habitatmonitoring)
Soortenmeetnetten;2014;1;planten;Sphagnum spp.;veenmos;Bladmossen;Sphagnum fallax;(H.Klinggr.) H.Klinggr.;Fraai veenmos;MT;Type monitoring;HM;Synergie (habitatmonitoring)
Soortenmeetnetten;2014;1;planten;Sphagnum spp.;veenmos;Bladmossen;Sphagnum fimbriatum;Wilson;Gewimperd veenmos;MT;Type monitoring;HM;Synergie (habitatmonitoring)
Soortenmeetnetten;2014;1;planten;Sphagnum spp.;veenmos;Bladmossen;Sphagnum flexuosum;Dozy & Molk.;Slank veenmos;MT;Type monitoring;HM;Synergie (habitatmonitoring)
Soortenmeetnetten;2014;1;planten;Sphagnum spp.;veenmos;Bladmossen;Sphagnum inundatum;Russow;Amfibisch veenmos;MT;Type monitoring;HM;Synergie (habitatmonitoring)
Soortenmeetnetten;2014;1;planten;Sphagnum spp.;veenmos;Bladmossen;Sphagnum magellanicum;Brid.;Hoogveenveenmos;MT;Type monitoring;HM;Synergie (habitatmonitoring)
Soortenmeetnetten;2014;1;planten;Sphagnum spp.;veenmos;Bladmossen;Sphagnum majus;(Russow) C.E.O.Jensen;Dof veenmos;MT;Type monitoring;HM;Synergie (habitatmonitoring)
Soortenmeetnetten;2014;1;planten;Sphagnum spp.;veenmos;Bladmossen;Sphagnum molle;Sull.;Week veenmos;MT;Type monitoring;HM;Synergie (habitatmonitoring)
Soortenmeetnetten;2014;1;planten;Sphagnum spp.;veenmos;Bladmossen;Sphagnum obtusum;Warnst.;Stomp veenmos;MT;Type monitoring;HM;Synergie (habitatmonitoring)
Soortenmeetnetten;2014;1;planten;Sphagnum spp.;veenmos;Bladmossen;Sphagnum palustre;L.;Gewoon veenmos;MT;Type monitoring;HM;Synergie (habitatmonitoring)
Soortenmeetnetten;2014;1;planten;Sphagnum spp.;veenmos;Bladmossen;Sphagnum papillosum;Lindb.;Wrattig veenmos;MT;Type monitoring;HM;Synergie (habitatmonitoring)
Soortenmeetnetten;2014;1;planten;Sphagnum spp.;veenmos;Bladmossen;Sphagnum platyphyllum;(Lindb. ex Braithw.) Warnst.;Lepelbladveenmos;MT;Type monitoring;HM;Synergie (habitatmonitoring)
Soortenmeetnetten;2014;1;planten;Sphagnum spp.;veenmos;Bladmossen;Sphagnum riparium;Ångstr.;Uitgebeten veenmos;MT;Type monitoring;HM;Synergie (habitatmonitoring)
Soortenmeetnetten;2014;1;planten;Sphagnum spp.;veenmos;Bladmossen;Sphagnum rubellum;Wilson;Rood veenmos;MT;Type monitoring;HM;Synergie (habitatmonitoring)
Soortenmeetnetten;2014;1;planten;Sphagnum spp.;veenmos;Bladmossen;Sphagnum russowii;Warnst.;Violet veenmos;MT;Type monitoring;HM;Synergie (habitatmonitoring)
Soortenmeetnetten;2014;1;planten;Sphagnum spp.;veenmos;Bladmossen;Sphagnum squarrosum;Crome;Haakveenmos;MT;Type monitoring;HM;Synergie (habitatmonitoring)
Soortenmeetnetten;2014;1;planten;Sphagnum spp.;veenmos;Bladmossen;Sphagnum subnitens;Russow & Warnst.;Glanzend veenmos;MT;Type monitoring;HM;Synergie (habitatmonitoring)
Soortenmeetnetten;2014;1;planten;Sphagnum spp.;veenmos;Bladmossen;Sphagnum subsecundum;Nees;Moerasveenmos;MT;Type monitoring;HM;Synergie (habitatmonitoring)
Soortenmeetnetten;2014;1;planten;Sphagnum spp.;veenmos;Bladmossen;Sphagnum tenellum;(Brid.) Pers. ex Brid.;Zacht veenmos;MT;Type monitoring;HM;Synergie (habitatmonitoring)
Soortenmeetnetten;2014;1;planten;Sphagnum spp.;veenmos;Bladmossen;Sphagnum teres;(Schimp.) Ångstr.;Sparrig veenmos;MT;Type monitoring;HM;Synergie (habitatmonitoring)
Soortenmeetnetten;2014;1;planten;Stratiotes aloides;krabbenscheer;Vaatplanten;Stratiotes aloides;L.;Krabbenscheer;MT;Type monitoring;MNI;Meetnet (integraal)
Soortenmeetnetten;2014;1;planten;Utricularia ochroleuca;bleekgeel blaasjeskruid;Vaatplanten;Utricularia ochroleuca;R. Hartm.;Bleekgeel blaasjeskruid;MT;Type monitoring;MNI;Meetnet (integraal)
Soortenmeetnetten;2014;1;planten;Wahlenbergia hederacea;klimopklokje;Vaatplanten;Wahlenbergia hederacea;(L.) Reichenb.;Klimopklokje;MT;Type monitoring;MNI;Meetnet (integraal)
Soortenmeetnetten;2014;1;reptielen;Plecotus auritus;gladde slang;Reptielen;Coronella austriaca;NULL;Gladde slang;MT;Type monitoring;MNI;Meetnet (integraal)
Soortenmeetnetten;2014;1;vissen;Alosa fallax;fint;Vissen;Alosa fallax;NULL;Fint;MT;Type monitoring;MN;Meetnet
Soortenmeetnetten;2014;1;vissen;Anguilla anguilla;paling;Vissen;Anguilla anguilla;NULL;Paling;MT;Type monitoring;MN;Meetnet
Soortenmeetnetten;2014;1;vissen;Barbus barbus;barbeel;Vissen;Barbus barbus;NULL;Barbeel;MT;Type monitoring;LW;Losse waarnemingen
Soortenmeetnetten;2014;1;vissen;Cobitis taenia;kleine modderkruiper;Vissen;Cobitis taenia;NULL;Kleine modderkruiper;MT;Type monitoring;MN;Meetnet
Soortenmeetnetten;2014;1;vissen;Cottus perifretum;rivierdonderpad;Vissen;Cottus perifretum;NULL;Rivierdonderpad;MT;Type monitoring;MN;Meetnet
Soortenmeetnetten;2014;1;vissen;Cottus rhenanus;beekdonderpad;Vissen;Cottus rhenanus;NULL;Beekdonderpad;MT;Type monitoring;MN;Meetnet
Soortenmeetnetten;2014;1;vissen;Lampetra fluviatilis;rivierprik;Vissen;Lampetra fluviatilis;NULL;Rivierprik;MT;Type monitoring;LW;Losse waarnemingen
Soortenmeetnetten;2014;1;vissen;Lampetra planeri;beekprik;Vissen;Lampetra planeri;NULL;Beekprik;MT;Type monitoring;MN;Meetnet
Soortenmeetnetten;2014;1;vissen;Misgurnus fossilis;grote modderkruiper;Vissen;Misgurnus fossilis;NULL;Grote modderkruiper;MT;Type monitoring;LW;Losse waarnemingen
Soortenmeetnetten;2014;1;vissen;Petromyzon marinus;zeeprik;Vissen;Petromyzon marinus;NULL;Zeeprik;MT;Type monitoring;LW;Losse waarnemingen
Soortenmeetnetten;2014;1;vissen;Rhodeus sericeus;bittervoorn;Vissen;Rhodeus sericeus;NULL;Bittervoorn;MT;Type monitoring;MN;Meetnet
Soortenmeetnetten;2014;1;vissen;Salmo salar;Atlantische zalm;Vissen;Salmo salar;NULL;Atlantische zalm;MT;Type monitoring;LW;Losse waarnemingen
Soortenmeetnetten;2014;1;vissen;Thymallus thymallus;vlagzalm;Vissen;Thymallus thymallus;NULL;Vlagzalm;MT;Type monitoring;LW;Losse waarnemingen
Soortenmeetnetten;2014;1;zoogdieren;Barbastella barbastellus;mopsvleermuis;Zoogdieren;Barbastella barbastellus;NULL;Mopsvleermuis;MT;Type monitoring;LW;Losse waarnemingen
Soortenmeetnetten;2014;1;zoogdieren;Canis lupus;wolf;Zoogdieren;Canis lupus;NULL;Wolf;MT;Type monitoring;LW;Losse waarnemingen
Soortenmeetnetten;2014;1;zoogdieren;Castor fiber;(Europese) bever;Zoogdieren;Castor fiber;NULL;Europese bever;MT;Type monitoring;LW;Losse waarnemingen
Soortenmeetnetten;2014;1;zoogdieren;Cricetus cricetus;hamster;Zoogdieren;Cricetus cricetus;NULL;Europese hamster;MT;Type monitoring;MNI;Meetnet (integraal)
Soortenmeetnetten;2014;1;zoogdieren;Crocidura leucodon;veldspitsmuis;Zoogdieren;Crocidura leucodon;NULL;Veldspitsmuis;MT;Type monitoring;LW;Losse waarnemingen
Soortenmeetnetten;2014;1;zoogdieren;Eliomys quercinus;eikelmuis;Zoogdieren;Eliomys quercinus;NULL;Eikelmuis;MT;Type monitoring;TB;Te bepalen
Soortenmeetnetten;2014;1;zoogdieren;Eptesicus serotinus;laatvlieger;Zoogdieren;Eptesicus serotinus;NULL;Laatvlieger;MT;Type monitoring;MNS;Meetnet (steekproef)
Soortenmeetnetten;2014;1;zoogdieren;Lutra lutra;otter;Zoogdieren;Lutra lutra;NULL;Europese otter;MT;Type monitoring;IS;Inhaalslag
Soortenmeetnetten;2014;1;zoogdieren;Lynx lynx;lynx;Zoogdieren;Lynx lynx;NULL;Euraziatische lynx;MT;Type monitoring;LW;Losse waarnemingen
Soortenmeetnetten;2014;1;zoogdieren;Meles meles;das;Zoogdieren;Meles meles;NULL;Das;MT;Type monitoring;MNI;Meetnet (integraal)
