Lijst,NaamWet,taxongroep,scientificName,scientificNameAuthorship,vernacularName,KenmerkCode,Kenmerk,KenmerkwaardeCode,Kenmerkwaarde,kingdom
Provinciaal belangrijke soorten - West-Vlaanderen,Coturnix coturnix,Vogels,Coturnix coturnix,NULL,Kwartel,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Crex crex,Vogels,Crex crex,NULL,Kwartelkoning,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Cyanecula svecica,Vogels,Luscinia svecica,NULL,Blauwborst,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Dryocopus martius,Vogels,Dryocopus martius,NULL,Zwarte specht,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Egretta garzetta,Vogels,Egretta garzetta,NULL,Kleine zilverreiger,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Falco peregrinus,Vogels,Falco peregrinus,NULL,Slechtvalk,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Galerida cristata,Vogels,Galerida cristata,NULL,Kuifleeuwerik,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Gallinago gallinago,Vogels,Gallinago gallinago,NULL,Watersnip,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Haematopus ostralegus,Vogels,Haematopus ostralegus,NULL,Scholekster,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Himantopus himantopus,Vogels,Himantopus himantopus,NULL,Steltkluut,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Hirundo rustica,Vogels,Hirundo rustica,NULL,Boerenzwaluw,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Ichtyaetus melanocephalus,Vogels,Ichthyaetus melanocephalus,NULL,Zwartkopmeeuw,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Ixobrychus minutus,Vogels,Ixobrychus minutus,NULL,Woudaap,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Leiopicus medius,Vogels,Dendrocoptes medius,NULL,Middelste bonte specht,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Limosa limosa,Vogels,Limosa limosa,NULL,Grutto,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Lullula arborea,Vogels,Lullula arborea,NULL,Boomleeuwerik,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Luscinia megarhynchos,Vogels,Luscinia megarhynchos,NULL,Nachtegaal,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Oenanthe oenanthe,Vogels,Oenanthe oenanthe,NULL,Tapuit,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Oriolus oriolus,Vogels,Oriolus oriolus,NULL,Wielewaal,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Parus montanus,Vogels,Poecile montanus,NULL,Matkop,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Passer domesticus,Vogels,Passer domesticus,NULL,Huismus,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Passer montanus,Vogels,Passer montanus,NULL,Ringmus,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Perdix perdix,Vogels,Perdix perdix,NULL,Patrijs,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Pernis apivorus,Vogels,Pernis apivorus,NULL,Wespendief,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Phylloscopus sibilatrix,Vogels,Phylloscopus sibilatrix,NULL,Fluiter,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Platalea leucorodia,Vogels,Platalea leucorodia,NULL,Lepelaar,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Porzana porzana,Vogels,Porzana porzana,NULL,Porseleinhoen,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Recurvirostra avosetta,Vogels,Recurvirostra avosetta,NULL,Kluut,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Saxicola rubetra,Vogels,Saxicola rubetra,NULL,Paapje,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Sterna hirundo,Vogels,Sterna hirundo,NULL,Visdief,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Sternula albifrons,Vogels,Sternula albifrons,NULL,Dwergstern,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Streptopelia turtur,Vogels,Streptopelia turtur,NULL,Zomertortel,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Sylvia curruca,Vogels,Sylvia curruca,NULL,Braamsluiper,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Tadorna tadorna,Vogels,Tadorna tadorna,NULL,Bergeend,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Thalasseus sandvicensis,Vogels,Thalasseus sandvicensis,NULL,Grote stern,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Tringa totanus,Vogels,Tringa totanus,NULL,Tureluur,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Vanellus vanellus,Vogels,Vanellus vanellus,NULL,Kievit,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Apatura iris,Dagvlinders,Apatura iris,NULL,Grote weerschijnvlinder,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Callophrys rubi,Dagvlinders,Callophrys rubi,NULL,Groentje,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Hipparchia semele,Dagvlinders,Hipparchia semele,"(Linnaeus, 1758)",Heivlinder,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Lasiommata megera,Dagvlinders,Lasiommata megera,NULL,Argusvlinder,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Pyrgus malvae,Dagvlinders,Pyrgus malvae,NULL,Aardbeivlinder,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Pyronia tithonus,Dagvlinders,Pyronia tithonus,NULL,Oranje zandoogje,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Thymelicus lineola,Dagvlinders,Thymelicus lineola,NULL,Zwartsprietdikkopje,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Aeshna isoceles,Libellen,Aeshna isoceles,NULL,Vroege glazenmaker,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Coenagrion pulchellum,Libellen,Coenagrion pulchellum,NULL,Variabele waterjuffer,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Coenagrion scitulum,Libellen,Coenagrion scitulum,NULL,Gaffelwaterjuffer,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Leucorrhinia dubia,Libellen,Leucorrhinia dubia,NULL,Venwitsnuitlibel,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Leucorrhinia rubicunda,Libellen,Leucorrhinia rubicunda,NULL,Noordse witsnuitlibel,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Vertigo angustior,Weekdieren,Vertigo angustior,NULL,Nauwe korfslak,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Vertigo moulinsiana,Weekdieren,Vertigo moulinsiana,NULL,Zeggenkorfslak,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Euplagia quadripunctaria,Nachtvlinders,Euplagia quadripunctaria,NULL,Spaanse vlag,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Proserpinus proserpina,Nachtvlinders,Proserpinus proserpina,NULL,Teunisbloempijlstaart,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Anas acuta,Vogels,Anas acuta,NULL,Pijlstaart,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Anas crecca,Vogels,Anas crecca,NULL,Wintertaling,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Anser albifrons,Vogels,Anser albifrons,NULL,Kolgans,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Anser anser,Vogels,Anser anser,NULL,Grauwe gans,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Anser brachyrhynchus,Vogels,Anser brachyrhynchus,NULL,Kleine rietgans,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Anser serrirostris,Vogels,Anser serrirostris,NULL,Toendrarietgans,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Arenaria interpres,Vogels,Arenaria interpres,NULL,Steenloper,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Aythya ferina,Vogels,Aythya ferina,NULL,Tafeleend,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Aythya fuligula,Vogels,Aythya fuligula,NULL,Kuifeend,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Calidris pugnax,Vogels,Calidris pugnax,NULL,Kemphaan,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Casmerodius albus,Vogels,Ardea alba,NULL,Grote zilverreiger,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Cygnus columbianus,Vogels,Cygnus columbianus,NULL,Kleine zwaan,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Mareca penelope,Vogels,Mareca penelope,NULL,Smient,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Mareca strepera,Vogels,Mareca strepera,NULL,Krakeend,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Numenius arquata,Vogels,Numenius arquata,NULL,Wulp,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Pluvialis apricaria,Vogels,Pluvialis apricaria,NULL,Goudplevier,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Spatula clypeata,Vogels,Spatula clypeata,NULL,Slobeend,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Tadorna tadorna,Vogels,Tadorna tadorna,NULL,Bergeend,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Cucujus cinnaberinus,Saproxyle kevers,Cucujus cinnaberinus,NULL,Vermiljoenkever,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Gryllus campestris,Sprinkhanen,Gryllus campestris,NULL,Veldkrekel,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Platycleis albopunctata,Sprinkhanen,Platycleis albopunctata,NULL,Duinsabelsprinkhaan,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Stenobothrus stigmaticus,Sprinkhanen,Stenobothrus stigmaticus,NULL,Schavertje,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Animalia
Provinciaal belangrijke soorten - West-Vlaanderen,Ammophila arenaria,Vaatplanten,Ammophila arenaria,(L.) Link,Helm,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Anagallis tenella,Vaatplanten,Anagallis tenella,(L.) L.,Teer guichelheil,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Anthyllis vulneraria,Vaatplanten,Anthyllis vulneraria,L.,Wondklaver,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Apium graveolens,Vaatplanten,Apium graveolens,L.,Selderij,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Apium repens,Vaatplanten,Apium repens,(Jacq.) Lag.,Kruipend moerasscherm,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Artemisia maritima,Vaatplanten,Artemisia maritima,L.,Zeealsem,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Asperula cynanchica,Vaatplanten,Asperula cynanchica,L.,Kalkbedstro,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Aster tripolium,Vaatplanten,Aster tripolium,L.,Zulte,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Atriplex glabriuscula,Vaatplanten,Atriplex glabriuscula,Edmondst.,Kustmelde,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Atriplex laciniata,Vaatplanten,Atriplex laciniata,L.,Gelobde melde,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Atriplex littoralis,Vaatplanten,Atriplex littoralis,L.,Strandmelde,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Avenula pubescens,Vaatplanten,Avenula pubescens,(Huds.) Dum.,Zachte haver,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Beta vulgaris subsp. Maritima,Vaatplanten,Beta vulgaris subsp. maritima,(L.) Arcang.,Strandbiet,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Blysmus compressus,Vaatplanten,Blysmus compressus,(L.) Panzer ex Link,Platte bies,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Botrychium lunaria,Vaatplanten,Botrychium lunaria,(L.) Swartz,Gelobde maanvaren,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Briza media,Vaatplanten,Briza media,L.,Bevertjes,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Bromus hordeaceus subsp. Thominei,Vaatplanten,Bromus hordeaceus L. subsp. thominei,(Hardouin) Br.-Bl.,Duindravik,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Bupleurum tenuissimum,Vaatplanten,Bupleurum tenuissimum,L.,Fijn goudscherm,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Cakile maritima,Vaatplanten,Cakile maritima,Scop.,Zeeraket,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Calystegia soldanella,Vaatplanten,Calystegia soldanella,(L.) R. Brown,Zeewinde,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Carex binervis,Vaatplanten,Carex binervis,Smith,Tweenervige zegge,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Carex distans,Vaatplanten,Carex distans,L.,Zilte zegge,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Carex divisa,Vaatplanten,Carex divisa,Huds.,Kustzegge,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Carex extensa,Vaatplanten,Carex extensa,Good.,Kwelderzegge,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Carex trinervis,Vaatplanten,Carex trinervis,Degl.,Drienervige zegge,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Carex viridula s.l.,Vaatplanten,Carex viridula,s.l.,Dwergzegge groep,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Carlina vulgaris,Vaatplanten,Carlina vulgaris,L.,Driedistel,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Catapodium rigidum,Vaatplanten,Catapodium rigidum,(L.) C.E. Hubbard,Stijf hardgras,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Centaurium littorale,Vaatplanten,Centaurium littorale,(D. Turn.) Gilm.,Strandduizendguldenkruid,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Centunculus minimus,Vaatplanten,Centunculus minimus,L.,Dwergbloem,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Cerastium diffusum,Vaatplanten,Cerastium diffusum,Pers.,Scheve hoornbloem,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Cicendia filiformis,Vaatplanten,Cicendia filiformis,(L.) Delarbre,Draadgentiaan,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Cuscuta epithymum,Vaatplanten,Cuscuta epithymum,(L.) L.,Klein warkruid,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Drosera rotundifolia,Vaatplanten,Drosera rotundifolia,L.,Ronde zonnedauw,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Eleocharis quinqueflora,Vaatplanten,Eleocharis quinqueflora,(F.X. Hartm.) O. Schwartz,Armbloemige waterbies,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Eleocharis uniglumis,Vaatplanten,Eleocharis uniglumis,(Link) Schult.,Slanke waterbies,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Elymus farctus,Vaatplanten,Elymus farctus,(Viv.) Runemark ex Melderis,Biestarwegras,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Equisetum variegatum,Vaatplanten,Equisetum variegatum,Schleich.,Bonte paardenstaart,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Erica cinerea,Vaatplanten,Erica cinerea,L.,Rode dophei,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Erigeron acer,Vaatplanten,Erigeron acer,L.,Scherpe fijnstraal,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Eriophorum angustifolium,Vaatplanten,Eriophorum angustifolium,Honck.,Veenpluis,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Eriophorum latifolium,Vaatplanten,Eriophorum latifolium,Hoppe,Breed wollegras,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Erodium lebelii,Vaatplanten,Erodium lebelii,Jord.,Kleverige reigersbek,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Eryngium maritimum,Vaatplanten,Eryngium maritimum,L.,Blauwe zeedistel,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Euphorbia paralias,Vaatplanten,Euphorbia paralias,L.,Zeewolfsmelk,PBS,Provinciaal belangrijke soorten,HS,Habitattypische soort,Plantae
Provinciaal belangrijke soorten - West-Vlaanderen,Festuca juncifolia,Vaatplanten,Festuca juncifolia,St-Amans,Duinzwenkgras,PBS,Provinciaal belangrijke soorten,PS,Prioritaire soort,Plantae
